Name,Date,Review,Stars
Ирина,01.04.2024 04:08,"Если нужно было поблагодарить застройщика только за что-то одно, наверное, я бы выбрала школы и садики. У нас 2 школы, 4 сада. В этом плане наш жк полностью обеспечен всем необходимым.",5
Назар,21.03.2024 16:19,"Гранель думает, как сделать лучше и кофортнее проживание жильцов своих комплексов. Взять хотя бы наш. Недавно начали строить мост через реку, чтобы людям было быстрее добираться до ближайшей ж/д станции.",5
Анатолий,19.03.2024 18:10,"У Гранели нет долгостроев. Сдает свои объекты, как правило в срок. В наше время это немаловажно.",5
Вадим,19.03.2024 00:17,"Поглядываю в сторону MYPRIORITY Basmanny. Хорошее расположение, сроки сдачи - уже этот год, ключи в следующем. К тому же в жк можно купить сразу квартиру с отделкой от застройщика. Как раз мой вариант.",5
Алексей,14.04.2023 14:20,"Искали жильё в Балашихе и здесь как раз велась стройка Гранель. Так что покупку квартиры оформляли у них. Сделка прошла гладко, благополучно. Квартиру мы получили вовремя, и с уже неплохой отделкой. Рядом лес, пруд, природа, на которой мы любим проводить время. Переезд - сложный процесс, оттого приятно что в нашем случае он прошёл максимально гладко и без неприятностей.",5
Алексей,31.03.2023 15:57,"Моей маме нравится природа, европейский стиль и когда я выбирал ей квартиру в подарок, то обратил внимание на жк от компании Гранель. Выглядит изумительно, соответствует названию - яркие домики в европейском стиле, высота всего 4 этажа, поэтому отлично вписываются в окружающую природу. Маленькие домики не давят на человека психологически, отчего добавляют комфорта и чувства безопасности. Моя мама очень довольна и я тоже.",5
Валерия,29.03.2023 17:32,"Пока только купили двушку в ЖК «Новая Рига», ещё год ждать пока достроится, но мы ориентировались на наших друзей, которые там уже живут. Бываем у них в гостях - комплекс очень современный, при этом расположен в окружении природы. Да, не центр Москвы, не возле метро, но для здоровья место самое то. С нетерпением ждём заселения.",5
....,09.03.2023 16:21,"Введите минимум 10 символов
Недостатки: Испытываю стыд, что работал в данной компании. Уровень компетенции компании просто колхоз. Руководители (вице царьки,начальники департаментов, отделов, и т.д.) назначаются по клановому принципу. Выдумываются должности которые и представить нельзя (зам....зам....зама...зама). Если попадаете работать в женский коллектив, будьте готовы к тому,что это змеюшник. Как правило ежедневная работа состоит в том, чтобы доказывать свою состоятельность и профессионализм, т.е. в постоянных разборках и выяснении отношений. Все поставленные задачи руководством компании сваливаются на исполнителей в отделах, исполнитель в отделе несёт персональную ответственность за результат, будьте готовы, что в любой момент Вас могут жестко подставить или специально создать ситуацию к которой вы, как исполнитель не имеете ни какого отношения. Работа ставится по принципу постоянного кнута, работники находятся в постоянном напряжении. Руководство ни несет от слова совсем ни какую ответственность. График работы не соблюдается, постоянные переработки у всех. Ежегодно происходят постоянные реорганизации. Юристы, финансовая служба, бухгалтерия небожители которые делают, что хотят (враждуют, воют, шантажируют, ставят палки в колеса ежедневно, обстановка ад). Так же это единственная компания в которой мне довелось трудится, где учредителю компании собирали задним числом, деньги на подарок. Тем не менее, в компании есть сильные специалисты которых единицы, но они как правило долго не задерживаются уходят сами или их выживают. Текучка кадров постоянно, одни и те же вакансии висят месяцами на интернет ресурсах по поиску работы. p.s: Вся работа протекает по правилу курятника плюй на ближнего,сри на нижнего, и смотри чтоб сверху не насрали.
Читать полностью",1
Влад,26.05.2023 19:31,"С помощью ГК Гранель мы с женой смогли найти себе жилье в городе Королев неподалеку от МКАД. Район очень красивый, а дома не высокие. Здесь можно ощутить комфорт загородной жизни, тихой и спокойной.",5
Василиса,25.05.2023 22:31,"Вложились в жилье от застройщика ""Гранель"", а если быть точнее, то в Одинцово ЖК ""Высокие жаворонки"", который должны уже сдать весной 2024 года. Оттуда можно по прямой дороге выехать на Можайку и переехать на платную дорогу. Современные дворы с детскими площадками, а так же вокруг все зелено и благоустроено.",5
Александр,13.04.2023 20:49,"Живу в Театральном Парке с женой и сыном. Мы тут сразу две квартиры брали - я с семьёй и брат со своей семьёй. Рядом жить веселее. Место понравилось своей малоэтажной застройкой, нет такого давления высоток. Вот мне нравятся центры Питера и Москвы, где здания невысокие, вот тут так же - дома четырёхэтажные, уютные и яркие. Вышло относительно недорого и без косяков. Менеджеры быстро всё оформили. За время проживания привыкли к месту и оно стало для нас очень родным.
Читать полностью",5
Яков,03.03.2023 13:10,"Застройщик однозначно ответственный и пунктуальный, объект, в котором у меня куплена квартира, сдал в срок без каких-либо задержек. Все было выполнено достойно. Впечатления остались только хорошие, доволен работой ГК Гранель.",5
нет,14.11.2022 11:47,"Сплошной обман! Покупайте квартиры у других застройщиков!
Недостатки: Обман, скрытие достоверной информации, грубость сотрудников, срыв сроков сдачи. Всем здравствуйте! Хочу поделиться своим печальным опытом, который связан с группой компаний ""Гранель"". В апреле 2018 года, решили с мамой там приобрести квартиру. А точнее в ЖК Малина, который находится в Московской области в рабочем...
Читать полностью",1
Анастасия,15.12.2021 22:20,"Единственная компания, которая нам подошла по всем параметрам: по расположению жк, цене за кв.м. и планировке.",5
Сергей,07.02.2025 17:50,"Дома Гранель пробили дно. Моё самое большое разочарование.
Достоинства: Нет достоинств одни недостатки. Дома строят тяп ляп, как в песне я его слепила из того что было... Дома сыпятся, буквально каждый день какая-то дичь происходит, крыша течет, лифты ломаются. Про их УК ""ВЕК"" вообще без матов сложно писать. Ценник космический работы ноль, на жильцов реакции ноль, подделали подписи осс. Открыто нарушают законы и считают что им всё сойдёт с рук. 10000 раз подумайте прежде чем покупать квартиру у Гранель.
Самые дешёвые материалы, на низкое качество работ, как вообще эти дома сдаются ума не приложу в них заходить страшно. УК вообще лицензии лишить надо, а её руководителей под статью.
Читать полностью",1
Владимир,02.04.2024 11:33,"В таком районе и с таким расположением мы не нашли для себя ничего более поодходящего, чем эта евродвушка в Тринити 3. Да, придется подождать сдачи, зато сможем перебраться поближе к центру. К тому же станция метро будет совсем рядом с домом: мы с женой как правило, передвигаемся на метро большую часть времени.",5
Евгений,14.08.2021 16:30,"Берём у Гранель не первый раз. Фирма сделала уже имя себе, в Подмосковье точно.",5
Маша,08.08.2021 16:27,"Переехали из Уфы в Подмосковье. У нас в Башкирии этого застройщика многие знают. По коммерческой недвижимости он точно в лидерах был. Смотрю, и сейчас тут в окрестностях Москвы Гранель неплохие комплексы строит",5
Виталий Л,15.05.2024 19:08,"После уголовного дела в отношении родственника премьер-министра Башкирии Андрея Назарова Ильшата Нигматуллина ГК «Гранель» активизировалась в сливе своих активов, которые наследили в мутных кредитно-налоговых схемах.  Дивизион избавился от бывшего застройщика ЖК «Профит», передав его очередному «своему человеку».  Подробности — в материале The Russian Post. Напомним, в отношении владельца ГК Гранель Ильшата Нигматуллина, женатого на сестре премьер-министра Башкирии Назарова, близкого друга семьи главы региона Радия Хабирова, было возбуждено уголовное дело. По той же статье о даче взятке погорел и топ-менеджер Гранели Дмитрий Адушев. Поговаривают, что таким сомнительным способом фигуранты пытались порешать «вопрос с претензиями Федеральной налоговой службы».   Ранее The Russian Post уже рассказывал о тех налоговых схемах, где засветились компании дивизиона, суть которых сводилась к попыткам сократить налоги на весьма приличные...
Читать полностью",0
Кирилл,01.04.2024 22:15,"Гранель старается облегчить жизнь купившим у них квартиры. Вот наш жк хотя бы взять. Сейчас строят дорогу, строительство вроде бы в ноябре закончат уже. Можно будет по ней быстрее доезжать до ближайшей станции метро. По-моему, неплохо.",5
Виктор,18.11.2022 08:21,"Ниже написано
Достоинства: Офис в ЦАО
Недостатки: Помойка. Если психологическое здоровье дорого, Вам там делать нечего, денег там не заработаете.
Читать полностью",1
Елена,10.04.2018 15:28,"Решила купить квартиру и сразу начались проблемы. Информацию давали неполной. ""Бесплатная помощь"" по сбору документов в банк оказалась только мешает сбору документов, а договоренности нарушает. Договоренность на 15 апреля резко стала неотложной на 09.04. При этом я оповещена была случайно, когда мне позвонили из банка кое-что уточнить. Навстречу не идут. К примеру, мне удобней оформление кредита в банке моего города, а им удобней, чтоб я приехала в Москву и там оформляла. Документы называют неполными. И приехав на встречу о которой знал банк и сама фирма, а я узнала случайно, узнаю, что я должна еще один документ , о котором никто не говорил. При чем заверенный нотариусом. Обратившись к нотариусу, узнаю, что такие документы не делают... Очень сильно пожалела, что обратилась в Гранель. Врагу не пожелаешь такого отношения. Да, когда обращаешься с вопросами, то отвечают через 4-6 часов с ответами, которые ни о чем не говорят. А если раньше ответят, через 2 с половиной часа (специально засекла время), то говорят, что был обед. Более отвратительного отношения не видела. Скорей бы кончился весь этот кошмар наяву.
Нет
Слишком много
Читать полностью",1
Вадим,22.02.2023 23:22,"помойка Если отбросить море слащавых фальшивых хвалебных отзывов — то ГРАНЕЛЬ это мусорный застройщик. Уровень строительства объективно наихудший среди известных крупных компаний. Ремонт интерьеров офиса на Тверской откровенно нищенский и унылый. Атмосфера и условия работы тому соответствуют. Это гадюшник с кумовством, тендерными откатами для руководства. Руководство сидит крепко и надолго на фиктивных тендерах, которые отдадут ""своим"". Менеджеры и планктон выслуживаются любым гнусным способом, в зависимости от собственного уровня беспринципности, гнилости и подлости. Нормальные люди в этой помойке не задерживаются.
Читать полностью",0
Иван,18.03.2021 18:25,"У Гранели оптимально сочетаются квартиры по их расположению, скорости постройки и ценЫ за всё это дело.",5
