Name,Date,Review,Rating
7710A,2024-10-28T15:27:15+03:00,"Добрый день! Хотелось бы выразить огромную благодарность менеджеру Застройщика А101 Неудахиной Людмиле !! За профессионализм в работе и просто человеческое отношения к клиенту. Сделка прошла успешно !! Людмила всегда была на связи, поддержка и сопровождение...
Достоинства: Достоинства: Профессионализм , оперативность и лояльный подход к клиенту !!
Недостатки: Недостатки: Нет",5
Варя Масл8ва,2024-05-17T19:58:00+03:00,"Я коренная москвичка, и многие не поймут моё желание переехать подальше из Москвы. Но я объясню почему. Я всю жизнь прожила в Москве, работала, вырастила детей. Но со временем купила небольшую дачу и мне так...
Достоинства: Достоинства: Цена. Небольшие дома. Красивая природа. Хорошая экология. Нет плотной застройки. Есть метро, мцд, электричка.
Недостатки: Недостатки: Долго ждать. Далеко от центра Москвы. Не очень много магазинов в округе.",5
SevaKar,2024-04-26T14:40:21+03:00,"Никогда не берите у них квартиры. Хуже этого застройщика ещё не видела(покупали квартиры и у Пика, и у Пионера, и у Forma, и у Инграда, и у ФСК )но такой беспредел -первый раз!!!! Сдали Квартиру...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Грязь во дворе,сдают объекты с недоделанными территориями!",1
Настя Кириловна,2024-03-13T23:48:40+03:00,"Хочу поделиться нашей историей покупки двухкомнатной квартиры в жк Южные Сады. Выбирали рядом с тем районом, в котором уже давно живем. Понравилось, что рядом с территорией есть лесопарки и даже выход в один из них...
Достоинства: Достоинства: Хорошая экология, район
Недостатки: Недостатки: Приемка не с первого раза, небольшие косяки после строительства",5
Danigova,2023-12-13T12:50:06+03:00,"У нас родители живут в ЖК Скандинавия и вполне себе довольны: отец купил электронную книгу и на работу на метро стал ездить, оно здесь в пешей доступности в 10 минутах от дома, никаких тебе пробок...
Достоинства: Достоинства: Расположение и развитый район, высокая готовность жк в целом
Недостатки: Недостатки: Цены на квартиры уже не маленькие",5
user29ba,2023-11-29T16:44:59+03:00,"НЕ СОВЕТУЕМ ПОКУПАТЬ У А101 !!!! с нам требуют деньги за ошибку в работе менеджера!! Сделка по покупке квартиры в рассрочку. Обращение от Александры, я являюсь личным помощником руководителя Суханова Игоря, для которого выбирали квартиру...
Достоинства: Достоинства: нет
Недостатки: Недостатки: уйма",1
Анна Вася,2023-11-28T11:58:41+03:00,"В начале этого года купили с мужем квартиру в ЖК Прокшино от застройщика А101. К покупке отнеслись очень внимательно. Мониторили рейтинг застройщиков в Интернете, читали отзывы жильцов, спрашивали у знакомых. Это наше первое жилье, пока...
Достоинства: Достоинства: соблюдение срока сдачи, указанного в ДДУ, хорошая локация, много внимания уделяется благоустройству
Недостатки: Недостатки: в хороших ЖК цены выше среднего",5
Костя Ще,2023-09-19T12:57:17+03:00,"Здравствуйте! С большим удовольствием опишу наш с женой опыт покупки квартиры в жк Испанские кварталы. Про застройщика а101 мы слышали от друзей, они в восторге от своей новой квартиры. Так что, когда и у нас...
Достоинства: Достоинства: Надежный застройщик, качество строительства, цена, архитектура, расположение
Недостатки: Недостатки: Скорее нет",5
Sasha9057421935,2023-03-31T11:27:40+03:00,"Все очень плохо, интернета нет, тв нет (просто стоят розетки, оборудования нет), счетчики не подключены в единую автоматическую систему сбора показаний (требование управляющей компании передавать самим). Встает вопрос, как проект дома прошел гос. экспертизу и...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Одни минусы",1
ЭЛЬВИНКА81,2024-07-02T00:47:49+03:00,"Решили приобрести квартиру у них. Заключили трейд ин. Мы должны были продавать недвижимость с их агенством в нашем городе. Я сразу была против знала их отрицательные отзывы. На что мне было сказано что только это...
Достоинства: Достоинства: Нет их
Недостатки: Недостатки: Сотрудники а101 постоянно меняют свои слова. Обман",1
Елизавета Фролоф,2024-02-29T10:04:36+03:00,"В ЖК ""Южные сады"" пока ещё не живем, хотя у нас квартира с отделкой и ключи мы получили в декабре прошлого года. При приемке существенных нарушений мы не нашли, все как и заявлено в договоре...
Достоинства: Достоинства: Невысокая стоимость квадратного метра. Хорошая планировка. Неплохие материалы использованы в отделке. Не соврали про вид.
Недостатки: Недостатки: Небольшие недостатки в готовой отделке. Сдана только первая очередь, соответственно ещё строятся другие дома, будет какое-то время грязно и шумно. Паркинг не во всех домах.",5
Леша Антонов,2024-02-26T16:59:03+03:00,"Я не знаю, почему решил написать. Наверное, на данную мысль меня натолкнули некоторые прочтенные мной статьи об этом застройщике. Что-то мне понравилось, что-то совсем нет. Захотелось рассказать о своем партнерстве с А101. У меня с...
Достоинства: Достоинства: Надежность, стремление к инновациям
Недостатки: Недостатки: Конечно, есть, но несущественные",5
Щукин Э,2024-02-22T20:39:51+03:00,"В конце прошлого года в моей жизни произошло событие, которое я с нетерпением ждал последнее время. Была сдана моя первая собственная квартира. Купил ее в ЖК Южные Сады. Вчера приходил приемщик. Недостатков никаких не нашел...
Достоинства: Достоинства: Красивые дома, качество строительства, много внимания инфраструктуре уделяется
Недостатки: Недостатки: Цена чаще всего повыше чем у конкурентов",5
Казаков Слава,2024-02-16T21:24:03+03:00,"Квартиру в ЖК Прокшино было решено приобретать два года назад, когда узнали о старте нового проекта. Про застройщика слыхали не много, но в основном хорошие отзывы. Решили доверить свои сбережения, и это оказалось верным решением...
Достоинства: Достоинства: Хороший рейтинг, надежная компания, строят качественно и быстро
Недостатки: Недостатки: Небольшая задержка первой очереди БК Прокшино",5
Ситник Никита,2024-01-31T11:27:20+03:00,"Что бы там кто не говорил, это один из крупных инвестиционно-строительных холдингов России, которые полностью справляется с возложенной на себя ответственностью. Сюда решил написать только после прочтения несправедливой статьи об этом застройщике. И хотелось бы...
Достоинства: Достоинства: Архитектура, благоустройство, качество строительства, забота об экологии, надежность, отсутствие заброшенных объектов, жилье разного класса, цена за кв.м.
Недостатки: Недостатки: Иногда бывают задержки в выдачи ключей.",5
Носова Ар1на,2024-01-29T19:54:22+03:00,"Пишу этот отзыв просто потому, что решила поделиться своими впечатлением о сотрудничестве с А101 и надеюсь, что в будущем наш семейный опыт поможет другим желающим купить жилье у данного застройщика. Прежде всего, выбор строительной компании...
Достоинства: Достоинства: Надежность, профессионализм
Недостатки: Недостатки: пока не обнаружены",5
Кира Алексис,2023-10-23T14:35:03+03:00,"Расскажу про мой опыт покупки квартиры от А101, в моем случае в жк Испанские кварталы. Честно сказать, я намучилась при выборе застройщика. Чувство отчаяния меня посещало не раз. Про какого застройщика бы не читала всегда...
Достоинства: Достоинства: Адекватное строительство, уровень цен, разнообразные планировки
Недостатки: Недостатки: Приняла квартиру не с первого раза",5
Арсений 82,2023-08-18T14:58:48+03:00,"Приветствую всех! Сегодня решил поделиться своим опытом взаимодействия с застройщиком А101. Мы с женой год назад решили покупать новую квартиру и полгода назад осуществили это желание. Долго выбирали застройщика, нам было важно, чтобы он давно...
Достоинства: Достоинства: Надежный застройщик, качество строительства, цена соответствует качеству
Недостатки: Недостатки: Как таковых нет",5
Bolesteva1987,2024-06-29T10:40:11+03:00,"Хочу оставить отзыв о отвратительной работе менеджера Зары в офисе продаж Скандинавия. Мы выбрали квартиру самостоятельно с мужем, в офис продаж обратились только чтобы оформить и попали к менеджеру Зара. Во вторник открыли счета эскроу...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Клиентоориентированность 0",1
Саша Круглова,2024-06-18T19:02:54+03:00,"Нам очень повезло, что мы купили квартиру именно от этого застройщика. С момента, как мы переступили офис продаж и до сегодняшнего дня ни разу об этом не пожалели. Наш комплекс - Скандинавия. Это замечательный городской...
Достоинства: Достоинства: Вся инфраструктура уже готова. Удобные просторные планировки. Качественная отделка под ключ
Недостатки: Недостатки: Для нас их нет",5
IrinaGB,2024-05-28T21:07:02+03:00,"Застройщику хочется поставить 2 с большим минусом!!! Обещанное совершенно отличается от реальности! Купила в жк южные сады квартиру, машиноместо и кладовку. Квартиру получила в срок, но с недочетами: окна на балконе установлены с дырами на...
Достоинства: Достоинства: Плюсов нет, хочется только ругаться
Недостатки: Недостатки: Ужасное отношение к покупателям",1
Дионисий Первый,2024-05-28T14:48:30+03:00,"Несколько лет мы с женой являемся владельцем собственной турфирмы. О собственном помещении я задумывался часто. Но все не до этого было. Сначала пандемия, потом санкции. По туризму эти события в первую очередь ударили. Вот и...
Достоинства: Достоинства: Очень проходимое место, новое здание с хорошей инфраструктурой, не будет проблем с парковкой
Недостатки: Недостатки: До выдачи ключей еще далековато, помещение без отделки",5
Ершова А,2024-05-21T18:13:02+03:00,"На прошлой неделе получила ключи от своей новенькой студии в жк Прокшино. Застройщиком комплекса выступает известная компания с большим опытом строительства - А101. Обратилась к ним по рекомендации риелтора. Конкретно этот жилой комплекс оценивают как...
Достоинства: Достоинства: Известная компания, строит достаточно давно, хорошее качество строительства и отделки, адекватная стоимость
Недостатки: Недостатки: На приемке обнаружила несколько незначительных недостатков, по существу это мелочи",5
МамаТроих3,2024-05-09T21:10:08+03:00,"Не прислали документы, хотя взяли деньги. Пока решали вопросы звонки по несколько раз в день, даже рано утром. На обстоятельства и форс мажор плевать. Впрочем, что и ожидать. Полное разочарование. Поберегите...
Достоинства: Достоинства: Улыбаются в лицо
Недостатки: Недостатки: Безразличие",2
DimonMF,2024-05-07T11:38:15+03:00,"Ну и дела! Взяли деньги за бронь квартиры, квартиру не продали, ссылаясь на проблемы с базой данных и деньги за бронь не вернули. 20 тыс. улетело в трубу. Если есть юристы, готовые взяться за это...
Достоинства: Достоинства: нет
Недостатки: Недостатки: Обманули при бронировании",1
Ffffh,2023-10-19T17:42:25+03:00,"Ужасная компания. Менеджеры обманывают. В договоре куча пунктов которые потом внезапно появляются. Не устраняют дефекты например если пропустил их звонок сами назначают дату для устранения которая естественно в будний день и невозможно прийти. Оплата жкх...
Достоинства: Достоинства: Ноль
Недостатки: Недостатки: считают собственников не за людей а за мусор никогда не пойдут на встречу.",1
egorovya,2023-06-19T12:08:05+03:00,"С момента постройки дома 7 на Липовом парке в г. Коммунарка в 11 подъезде постоянно срабатывает пожарная сигнализация из за скачка электроэнергии или отключения электроэнергии на неопределенный срок. Эту проблему не могут устранить уже на...
Достоинства: Достоинства: не плохой район
Недостатки: Недостатки: дорого, долго, плохие сотрудники, которые не готовы помочь в решении проблем своих клиентов.",1
Yakov Ka3,2023-12-26T01:02:56+03:00,"Добрый день! Как говорится, давайте сразу перейдем к делу. А именно к моим впечатлениям о застройщике А101. Примерно год назад мы купили квартиру в Испанских кварталах. И успели какое-то время в ней пожить. Главный критерий...
Достоинства: Достоинства: качество строительства, цена
Недостатки: Недостатки: шумоизоляция",5
Nfyz1959,2023-09-27T22:21:20+03:00,"Почему не размещение отзывы? Они лжецы и обманщики. Не рекомендую. После того как они тянут с оформлением сделки, потом сделка слетает. И они не возвращаются...
Достоинства: Достоинства: Нет плюсов
Недостатки: Недостатки: Их очень много",1
Krist4,2023-06-27T18:46:12+03:00,"Сейчас ситуация на рынке недвижимости сильно изменилась в положительную сторону. А101 яркий пример того, что вкладывать деньги в строительство безопасно и выгодно. Документы в порядке, недостроев на счету нет, все покупатели заезжают в свои купленные...
Достоинства: Достоинства: Стоимость, хорошая экология, развитый район и прекрасный двор, метро совсем близко
Недостатки: Недостатки: не обнаружила",5
Marina-2001,2019-03-28T11:57:41+03:00,"УК 101 (от застройщика), использует жителей ИК только с целью наживы! Вносит коррективы в систему водоснабжения уже в сданных домах и утвержденный проект! По ночам! как воры ! срезают обратную циркуляцию воды, из за чего...
Достоинства: Достоинства: Качество самих домов
Недостатки: Недостатки: Проект хороший, если сменить УК!",1
afrikanka,2019-01-19T21:33:27+03:00,"Была на днях в офисе продаж А101. А именно в ЖК ""Скандинавские кварталы"". Офис чистый, красивые девушки секретари, менеджеры пахнут дорогим парфюмом. Но, у меня возникла четкая уверенность в том, что от меня хотят вежливо...
Достоинства: Достоинства: Расположен ЖК Скандинавия по Калужскому шоссе,отоичная инфраструктура.
Недостатки: Недостатки: Невнимание менеджеров к потенциальным клиентам,не понятная ситуация с просмотром квартир",3
nadezhdazoi,2024-02-24T23:05:16+03:00,"Люди, не ведитесь на покупные отзывы. А101-мошенники! Мы купили квартиру, а жить в ней невозможно. Последний этаж. Дикий бесконечный стук на крыше день и ночь. Невыносимо просто. Все ходим, пишем, жалуемся уже шесть месяцев!!! Пофигу...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Одни минусы",1
Виталий 076,2024-01-30T19:15:34+03:00,"Мы с женой всегда были за то, чтобы помочь своим детям с жильем. Неизвестно как сложится жизнь, поэтому хоть небольшой свой угол человеку нужно дать. У нас сын пока первокурсник. Живем все вместе в трешке...
Достоинства: Достоинства: Красивые дома, перспективный район, неплохой метраж у студий
Недостатки: Недостатки: вроде не нашли",5
Zhdanofi,2023-07-24T16:58:09+03:00,"Здравствуйте! Сегодня решил поделиться своим отзывом на застройщика А101. Изначально, когда мы с женой собирались покупать квартиру, мы не думали про этого застройщика. А потом неожиданно наткнулись на него в интернете. Посмотрели разные их проекты...
Достоинства: Достоинства: Работа менеджеров, качество отделки квартиры, большой выбор планировок
Недостатки: Недостатки: не заметили",5
Aleks7-7-7,2023-01-15T18:05:37+03:00,"Хочу поделиться как дольщик с возникшей проблемой с компанией застройщика А 101 в Москве. был 23.12.2022 приглашён на подписание акта приема передачи квартиры в «Прокшино». Осмотр квартиры начался на полтора часа позже назначенного времени, так...
Достоинства: Достоинства: Нет никаких плюсов
Недостатки: Недостатки: Хамское общение, отказываются устранять выявленные недостатки",1
Аноним3312254,2020-07-24T13:00:39+03:00,"Все делается так, как выгодно компании, не принимаете, -сдадут в одностороннем порядке... Когда думаешь в целом/в начале-кажется все ок, но как только доходит до дела-везде во всем проблема, все только за доп. деньги, только через...
Достоинства: Достоинства: Наверно лучше некоторых других ск,неплохой двор,бульвар...
Недостатки: Недостатки: Мокрые стены,наплевательское отношение после покупки",3
Epmakoff,2019-12-06T15:25:25+03:00,"Постараюсь кратко. Был опыт общения с данной шарашкиной конторой на днях, а именно попыта покупки квартиры. Чтобы забронировать квартиру которая вам понравилась на сайте нужно пройти 7 кругов ада, а если уже за вами закреплен...
Достоинства: Достоинства: Нету
Недостатки: Недостатки: -данная компания является одним большим минусом",1
Olga Bort,2023-07-31T22:17:25+03:00,"Отвратильный застройщик: просрочка в год, передача в одностороннем порядке, потому что устранять косяки не планируют. Обращения по гарантии бесполезны (течет балкон, в ванной комнате зимой +10, трещина на стеклопакете балконной двери), только через суд. О...
Достоинства: Достоинства: Отсутствуют
Недостатки: Недостатки: Качество постройки и ремонта, постпродажное обслуживание, задержка сдачи жилья",2
Ддан,2023-07-31T20:16:03+03:00,"Привет! Хочу оставить отзыв про моего застройщика. Вдруг, это будет кому-нибудь полезно) Я многое слышал про а101. Как минимум, один мой друг покупал здесь квартиру и остался довольным. Я внимательно изучал рынок перед такой серьезной...
Достоинства: Достоинства: Ставка по ипотеке, репутация застройщика, качество строительства
Недостатки: Недостатки: Дороговато",5
Mini 09,2023-07-07T05:36:09+03:00,"Отношение ужасное к людям живущим рядом, работы идут постоянно, на законы о тишине они плевать хотели, им надо делать и всё и дальше их не касается что и кто, людям приходится покупать беруши, что бы...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Написала в отзыве",1
Shrekyo,2023-02-28T21:57:12+03:00,"Имела неосторожность позвонить со своего телефона в компанию А 101 для уточнения одного вопроса. И тут посыпались ежедневные звонки в рабочее время, с глупыми вопросами. Информация о том, что я не собираюсь ничего у них...
Достоинства: Достоинства: Не заметила
Недостатки: Недостатки: Приставучие",1
Отзовик 173,2023-01-13T01:53:41+03:00,"Увидите офис продаж А 101 обходите на километр! Если вкратце- менеджеры при продаже вешают лапшу профессионально, до сих пор снимаем. Отделка квартиры "" Белая ночь"", ""Тёмный день"" и т. д. х... полная! Дворника нанять сделает...
Достоинства: Достоинства: нет!
Недостатки: Недостатки: всё минусы",1
Kordmin,2022-10-21T14:24:36+03:00,"Компания выполняет свои обязательства не в полном объеме - прошло более 9 (!) месяцев с моменты сдачи дома, но до сих пор не доделаны отделочные работы в подъездах, не выданы ключи от почтовых ящиков (на...
Достоинства: Достоинства: Сдали квартиру вовремя
Недостатки: Недостатки: См. в отзыве",1
Tano Cimarosa,2022-10-04T22:19:28+03:00,"Знакомство произошло, не смотря на полное нежелание с ними знакомиться. Звонок, робот, мы самые лучшие в продажах недвижимости, если оно вам надо, нажмите 1. Нажал, с полным желанием пообщаться, и попросить исключить телефон из базы...
Достоинства: Достоинства: нет
Недостатки: Недостатки: Спамеры, лгут.",1
Ryziy,2022-07-27T15:34:39+03:00,"В общем заключила с этими (не) товарищами ДДУ. Квартра в ""Скандинавии"". Срок передачи ключей по договору - сентябрь 2021. Потом они дважды переносили срок на квартал. В феврале 2022 вроде как дом сдали в эксплуатацию...
Достоинства: Достоинства: Мееджеры по продажам облизывают на 5+
Недостатки: Недостатки: После того, как ты заплатил деньги по ДДУ на тебя всем пофиг. С тобой в принципе никто разговаривать не будет. Универсальный ответ из сотрудников на все вопросы ""не владею информацией"".",1
Антониннна,2023-06-23T17:56:17+03:00,"Изначально рассматривала две компании для вложения денег в недвижимость. Остановилась на А101, мне близка их концепция в строительстве, оформлении своих жилых комплексов. Сочетание функциональности каждого объекта на территории и дизайна комплекса в целом дает ощущение...
Достоинства: Достоинства: Надежность, стоимость, современные технологии, актуальные планировки на сегодня
Недостатки: Недостатки: нет",5
Milana Kss,2023-06-21T20:21:35+03:00,"Привет, всем читателям этого отзыва! Решила поделиться и своим опытом покупки квартиры от А101 в жилом комплексе Скандинавия. У нас с мужем давно появилась идея перебраться в Москву из Электроуглей, потому что начинать 5 дней...
Достоинства: Достоинства: адекватные цены, хорошее расположение ЖК, благоустройство дворовых территорий, планировка квартиры, качество отделки
Недостатки: Недостатки: как таковых нет",5
myrin75,2020-11-23T21:08:05+03:00,"Всем привет. В связи с подходом к пенсионному возрасту появилось желание продать квартиру в Московской области и купить квартиру в Москве с целью прописки и получения Московских пенсионных льгот. Искал долго новостройки рядом с метро...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Обычные риэлторы и никакой не трейдин",1
afanasiewa1989,2022-11-17T16:08:01+03:00,"Дом сдали с приличной задержкой. Квартира с нарушениями. На полгода затянули исправление замечаний. В итоге замечания не устранили и пряли квартиру в одностороннем порядке. На подписании договора отдали 1 ключ, вместо 4 просто сказал, что...
Достоинства: Достоинства: Нет.
Недостатки: Недостатки: Задержка сдачи дома. Не устранили ни 1 замечания. Квартиру приняли в одностороннем порядке и т.д.",1
Анастасия ВП,2022-05-04T12:54:46+03:00,"Купила квартиру в ЖК Манифест, который на этапе фундамента застройщик продавал как бизнес-класс. По факту получился, скорее, комфорт плюс и куча нереализованных обещаний. Срок сдачи дома задержали на 5-8 месяцев в зависимости от корпуса. Дом...
Достоинства: Достоинства: Нет, сплошное разочарованип
Недостатки: Недостатки: Обманутые ожидания и наплевательское отношение",2
12121212йцйцйцйц,2021-12-01T01:27:00+03:00,"Новоиспеченным владельцам квартир в жк скандинавия и других ЖК от А101 а так же собирающимся приобретать у них квартиру НАСТОЯТЕЛЬНЫЙ СОВЕТ Дело в том что данный застройщик очень не любит устранять свои косяки. Мой опыт...
Достоинства: Достоинства: Хорошее место выбрали
Недостатки: Недостатки: Качество строительства средне-низкое. Отношение к клиентам отвратительное.",2
Обормотище,2020-07-22T10:44:45+03:00,"Уважаемые потенциальные покупатели квартир! Мы рады, что вы решили купить собственное жилье и, если вы рассматриваете возможность приобретения его у А101, то это написано для вас Дома красивые, наверное, уютные и с удобными местами общего...
Достоинства: Достоинства: работа специалистов ипотеки
Недостатки: Недостатки: ээээ. читайте в тексте",3
kirina2021,2022-07-28T14:34:40+03:00,"1,5 года назад обратилась по телефону к менеджеру компании А 101 записать на посещение. После встречи вот уже 1.5 года мой телефон разрывается от спам звонков разных компаний с предложениями покупки жилья. Блокирую звонки, появляются...
Достоинства: Достоинства: нет
Недостатки: Недостатки: большой минус недобросовестных менеджеров",1
Михаил141977,2022-07-19T14:16:11+03:00,"Крайне не рекомендую застройщика А101!!! Мало тог, что сдал квартиру с просрочкой, так и с большими косяками(квартира без стен, в бетоне)... боюсь представить если бы взял с ремонтом!!! Кладовку получил без освещения(хотя в ДДУ он...
Достоинства: Достоинства: Не выявил
Недостатки: Недостатки: Просрочка,не исполнение обязательств по срокам и по ДДУ",1
Genkito,2022-04-19T20:20:04+03:00,"Оформляли квартиру по переуступке, пришли в их офис продаж, где в коморке, которую они называют кабинетом, должны были разместиться 5 человек. Чисто физически произойти этого не могло, поэтому все делали в коридоре. Ну это ладно...
Достоинства: Достоинства: Псевдо бизнес-комфорт класс
Недостатки: Недостатки: Некомпетентность сотрудников",1
Аноним4367103,2021-11-23T17:16:04+03:00,"Задержали постройку дома на год! Это при том, что квартира без отделки. Качество строительства полное Го-но. Обратной связи от застройщика не дождешься, по любым замечаниям и претензиям сразу отправляют в суд, без желания выйти на...
Достоинства: Достоинства: нет плюсов
Недостатки: Недостатки: одни минусы",1
angeloid,2021-09-06T14:18:30+03:00,"Меня зовут Кирилл и я связался с компанией а 101 за привлекательные цены. В результате купил 3х комнатную квартиру и был несказанно счастлив до того момента пока не начались необъяснимые проблемы. Выражались они в следующем:...
Достоинства: Достоинства: Красивый фасад,современный вид территории , рядом лес и важные шоссе. Вежливый персонал.
Недостатки: Недостатки: Все перечисленное .",2
ievf77,2022-04-13T20:41:00+03:00,"Застройщик А101 сдал квартиру в 2020 г с треснутым стеклом на балконе. Адрес - Скандинавский бульвар, 23 корп 1. Писала не одну претензию, звонила, приходила с жалобами в А101 Комфорт, но до сих пор ничего...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Полно",1
Аноним4536075,2022-02-16T15:39:25+03:00,"У меня случай был такой: Забронировал ""бесплатно"" у менеджера покупку подземной парковки, как пришел в офис оформлять бумаги оказалось цена +150 000р (прошло 2дня, причем в эти дни этот менеджер не работал), оказалось что ""бесплатная""...
Достоинства: Достоинства: Современный стиль, много социальных объектов, хорошие районы застройки.
Недостатки: Недостатки: Плохое отношение к клиентам, цены меняют без предупреждения даже тех кто сделал бронь. Даже на сайте день в день цена отличается от той что у менеджера.",1
Аноним2653121,2019-09-30T21:08:23+03:00,"Отвратительное надувательство!!! Не знаю, как там сомнительное качество строительства, но персонал просто омерзительный. На словах все любезно - слащаво, поют красиво, лишь бы заманить в офис продаж и получить платную бронь. Бронь от 10 до...
Достоинства: Достоинства: нет
Недостатки: Недостатки: сплошной обман и непрофессионализм, обыкновенное деньгососание",1
ZhannaTG,2022-05-27T17:58:49+03:00,"К клиенту отношение крайне неуважительное. Если есть возможность, избегайте А101. Полная безнаказанность и наглость. С лета протекает балкон, через щели в фасаде. До сих пор не...
Достоинства: Достоинства: нет
Недостатки: Недостатки: качество строительства не выдерживает критики",1
Аннетт82,2021-04-16T17:21:40+03:00,"А101 Девелопмент и все его сотрудники - это подборка неквалифицированных, незаинтересованных людей, которые следуя «правилам» компании игнорируют все жалобы, претензии и коммуникацию! НЕЗАКОННО удерживают мои документы на оформления права собственности в течение 2х лет!!! Неоднократные...
Достоинства: Достоинства: Нет
Недостатки: Недостатки: Все сотрудники А101",1
keska,2020-02-09T01:17:02+03:00,"Приобрела квартиру с отделкой в башне ЖК Скандинавия Север. Просрочка сдачи - 3,5 месяца. Качество исполнения отделки - 2 по 10-балльной шкале. Приглашенный на приемку специалист насчитал 55 недостатков. Один большой недостаток (по всем домам...
Достоинства: Достоинства: Цена за кв.метр на этапе котлована, современные планировки, молодой ""не асоциальный"" контингент жителей :)
Недостатки: Недостатки: Низкое качество исполнения, наплевательское отношение к клиентам, навязанная УК",2
logindan,2021-12-16T21:47:24+03:00,"Купили квартиру в А101 ЖК Испанские кварталы. После 3-ех лет жизни тут скопились максимально негативные эмоции. ОЧЕНЬ МНОГО МИГРАНТОВ, качество домов это просто жесть... Стены очень тонкие и сделаны из максимального дешевого сырья из-за этого...
Достоинства: Достоинства: Внешняя оболочка района
Недостатки: Недостатки: Максимальная слышимость соседей, много мигрантов, грязь",1
Аноним4388563,2021-12-03T17:54:56+03:00,"Ужасный застройщик, никогда не покупайте квартиру у А101. Купили квартиру по ДДУ в январе 2019 года, ЖК Москва А101, ул. А. Монаховой, д. 43 корп.1 Срок передачи ключей по ДДУ в октябре 2020 года. До...
Достоинства: Достоинства: нет
Недостатки: Недостатки: сроки строительства, качество строительства, транспортная доступность, пробки 24/7, нет возможности устроить ребенка в детский сад, школу, на районе нет поликлиники, ужасно организована помощь полиции, крысы, контингент",1
Аноним3605433,2020-12-02T20:11:02+03:00,"Даже и представить себе не могла, что могут задержать сдачу дома на целый год, без выплаты компенсаций за просрочку! По переносам сроков сдачи никак не информируют, узнаём все из соц сетей. Приобрели квартиру в ЖК...
Достоинства: Достоинства: Красивое жилье
Недостатки: Недостатки: Задержки сдачи на 1 год",1
Аноним2995611,2020-03-15T14:36:14+03:00,"Добрый день, я «счастливая» обладательница квартиры от застройщика А101 ЖК Скандинавия. Сделали ремонт самостоятельно и в ходе проживания обнаружили дефект шум и вибрацию выше нормы с крыши (у меня последний этаж) от принудительной вентиляционной системы...
Достоинства: Достоинства: Красивый проект
Недостатки: Недостатки: Низкий уровень проектирования! Низкое Качество постройки. Видимо низкие компетенции в области строительства...",1
NadinBN03,2019-11-25T12:27:38+03:00,"Купили квартиру в ИК и пожалели. Дом сдали на 2 месяца позже срока. Прислали письмо о приглашении на прием квартиры и началось... Месяц только переносили запись, в связи с тем, что ключи от квартиры УК...
Достоинства: Достоинства: нет
Недостатки: Недостатки: Некачественный ремонт",1
Аноним2700488,2019-10-25T18:54:34+03:00,"Приобрел квартиру в ""Испанских Кварталах"" 1-ый район. В корпусе 9.3, по ДДУ срок выдачи ключей 30.09.2019. Сегодня уже 25.10. При обращении в компанию по любым каналам(телефон, электронная почта, инстаграм): задержку никак не объясняют, по причине...
Достоинства: Достоинства: Пока незаметно
Недостатки: Недостатки: Описаны выше",1
Е-Н,2022-01-13T21:32:25+03:00,"Срок сдачи дома задержали на 11 месяцев. На приемку приезжала 3 -жды. Выявленные недостатки при приемки никто не устранял... а время шло... Мало того, выиграла суд, по которому А 101 обязали выдать мне копии проектной...
Достоинства: Достоинства: шаговая доступность продуктовых магазинов
Недостатки: Недостатки: Потребительское отношение к покупателям и жителям, не соблюдение сроков сдачи, не качественный ремонт",1
milena-90210,2021-04-15T12:10:17+03:00,"Дно Дно и еще раз дно! Просрочка по дому проект Москва А101 (все три корпуса - 20.1,20.2,20.4) - не сданы более года! Срок сдачи стоял июнь 2020 года!!!! Уже апрель!!! Просрочка никакого отношения не имеют...
Достоинства: Достоинства: ноль
Недостатки: Недостатки: плюсов нет",1
NepronovaOV,2020-12-25T18:06:58+03:00,"Застройщик А101 [цензура], при продаже квартир завышают цену, обещая скорую сдачу объекта, а по факту этого делать не собираются, пользуются чужими деньгами уже 9 месяцев. Ремонт не делают, в квартире разместили столовую (Скандинавия, строит. поз...
Достоинства: Достоинства: нет плюсов у этого застройщика и быть не может.
Недостатки: Недостатки: нет плюсов у этого застройщика и быть не может.",1
Ruslan1982Kris,2020-11-17T09:30:39+03:00,"Задержали строительство дома в ЖК ""Скандинавия"" корпус 14.1 и 14.2 более чем на 8 месяцев. Передать квартиры должны были в марте 2020, но по ноябрь месяц еще не достроен дом. Обратной связи от застройщика нет...
Достоинства: Достоинства: плюсов нет, один обман и разочарование.
Недостатки: Недостатки: Обман и [цензура].",1
Dema388,2020-10-20T01:04:33+03:00,"Приобрёл квартиру на стадии Поля с травой. Построили в срок, сдать в эксплуатацию не могли. При приемке квартиры был удивлен, так бездарно потратить деньги, это надо уметь. Ни одно окно не соответствует требованиям. Окна стоят...
Достоинства: Достоинства: Своё жильё.
Недостатки: Недостатки: Не могу въехать в свою квартиру более года. Застройщик игнорит обращения. Пришлось судиться,суд выигран.",1
