Name,Date,Review,Stars
Дмитрий,03.12.2018 23:23,"Знал бы, что МР групп такой непорядочный застройщик, никогда бы не связался. Сказки про свободную планировку, отсутствие экспликации и мокрых зон уже в течение 3 месяцев, изменение плана квартиры, нарушение санитарных норм.... При этом никто из работников МР групп не идет с нами на контакт, отдел заселения и отдел продаж меняют свои мнения каждый день. Не покупайте, не связывайтесь!
Нет
Только вранье
Читать полностью",0
Илья,19.04.2024 17:45,"Получилось взять по льготной ставке квартиру. С увеличенным лимитом. Здорово помог менеджер с документами, помог быстро все собрать, сориентировал по всему перечню меня. Хотя вроде бы одобрение ипотеки не входит в обязанности менеджера по продажам.",5
Максим,15.03.2024 14:36,"Здравствуйте. Как хорошо всё начиналось: бизнес-класс, проект от бюро Speech, шикарные холлы, закрытая территория двора, закрытый стилобат на уровне 6-го этажа (прогулочная зона), подземный паркинг, мойка колёс при въезде, выход в ТЦ и метро непосредственно из ЖК, панорамные окна... Как оказалось на самом деле... - ошибки в проектировании и серьёзные недочёты в реализации; - отсутствие вентиляции в МОП'ах, температура в которых из-за труб отопления и ГВС, проложенных в полу без теплоизоляции достигает +40 градусов на верхних этажах; - алюминиевые, криво смонтированные окна и негерметичные и неутеплённые откосы, которым не помогают не регулировка, ни утепление продуваются и текут; - непродуманная система контроля доступа, из-за которой любой посторонний из ТЦ или автовокзала может проникнуть в любую точку ЖК, алкаши и бомжи ночуют и испражняются на лестницах, посторонние подростки тусуются во дворе и на стилобате; - протечки паркинга сквозь перекрытия сверху при малейшем снегопаде до перекраски пострадавших автомобилей собственников с заменой деталей; - гниющие коммуникации, системы пожаротушения; - переполняемые грязью и песком приямки и дренажные колодцы, в которых регулярно ломаются дренажные насосы, и вода разливается по паркингу; Добавляем некомпетентную УК «ОБЪЕКТ», которая силами 3,5-х некомпетентных сотрудников не то, что старается оказывать услуги обслуживания, наоборот откровенно вредит и наносит ущерб общему имуществу и 6 охранников (вместо 11), которые бессильны на такой территории: - УК «Объект» перекладывает любую проблему за исключением уборки, отключений/подключений и мелкого ремонта на Застройщика; - то, что не удаётся починить, (например, освещение, гидроизоляцию, СКУД, мойку колёс) УК «ОБЪЕКТ» или «не принимает» от застройщика, хотя прошло уже 3 года с момента ввода в эксплуатацию, или демонтирует и вывозит в неизвестном направлении (шлагбаумы, светильники, двери, элементы СКУД, снегоплавильная установка и т.д.); - разделение зон ответственности с УК ЖК и УК ТЦ отсутствует, кто за что отвечает и по каким Документам непонятно, обращения жителей пускают по кругу УК «ОБЪЕКТ» - УК ТЦ – Застройщик, без перспектив достижения результатов; - постоянные посторонние личности и автомобили на территории ЖК, в проездах и на машиноместах собственников; - Регламенты, выданные УК для осуществления ремонтов квартир, не соблюдаются и не контролируются; - Регламенты уборки, вывоза мусора, дежурства и функционала охраны не соблюдаются, Договора и документы, их отражающие, не выдаются; MR Group – вы одни из лучших, ваши проекты и концепции прекрасны – это мечта, но она вдребезги разбивается о качество реализации и обслуживания. Если у потенциальных покупателей есть возможность найти свою мечту у др застройщика, воспользуйтесь ей – потом будет не так жаль за потраченные средства и здоровье.
Концепция ЖК и маркетинг
Ошибки проектирования, ошибки при строительстве, некомпетентное обслуживание, отсутствие действий по гарантийным случаем
Читать полностью",1
Карина,26.12.2023 17:06,"Недавно наш комплекс переименовали, было Эко Видное 2, стало у реки Эко Видное 2. Речка у нас действительно рядом с ЖК, причем по проекту комплекса там еще благоустроят набережную. Будет еще одно красивое место для вечерних прогулок.",5
Максим,21.11.2023 10:32,"Приобрел апартаменты в Slava для последующей сдачи. Локация хорошаяя, одинаково удобно будет что на машине передвигаться, что на метро. Все рядом.",5
Яна,18.11.2022 09:44,"Перед покупкой решили почитать что пишут про застройщика в интернете и на форумах. Большинство информации было положительной, но некоторые комментарии сеяли сомнения. Интуиция подсказыввала, что все будет в порядке, мы вошли в сделку и остались крайне довольными! Что можем посоветовать тем, кто хочет купить квартиру у мр? Не читайте отзывы в интернете, а езжайте в офис разговаривать с профессионалами или идите в жк и говорите с местными жителями. Там вы получите и больше информации, и она будет более правдивой
Читать полностью",5
Ян К.,15.09.2022 12:55,"Мне наверное больше всего нравится у девелопера подход к архитектуре . Не видел и двух похожих домов у МРа, по-моему они все очень разные. И каждый человек сможет для себя что-то найти. Кому-то по душе небольшие домики, как в Эко Видном, а кто-то с нетерпением ждет когда сдастся огромный стеклянный Феймос) И в итоге эти люди с такими разными запросами все идут к МР, поскольку застройщик уже давно проверенный и временем, и проектами и отзывами других людей.
Читать полностью",5
Полина,22.08.2022 09:23,"Благодарность от жителей Фили Сити за классное наполнение дворовой территории детскими и спортивными площадками, и главное – фонтаном. Хотелось бы чуть больше зелени вокруг, надеюсь, когда вторая очередь достроится вопрос решат.",5
Милана,16.08.2022 18:22,"Хотели купить квартиру в ЖК City Bay, но в итоге сместились чуть восточнее и взяли двушку в Селигер Сити. Да, перспектива жить у воды мне очень нравилась, с первого взгляда влюбилась в проект, но потом рациональность взяла верх. Все же Селигер для нас лучший вариант по расположению, тишине и инфраструктуре вокруг. Еще подкупил огромный закрытый двор и то, что нужная коммерция уже открылась, садик частный работает - те ты не будешь ждать, когда твой дом “оживет”, все уже готово
Читать полностью",5
Денис,27.07.2022 11:44,"MR Group — девелопер с однозначно хорошей государственной поддержкой. На днях вышла статья на РИА, о том, что Собянин посетил iCITY, который строит АО ""Эпсилон"" из группы компаний MR Group. Похвалил за темп работ, а представители MR — сказали спасибо за содействие в реализации проекта. Уверен, у них точно не будет долгостроя или каких-то проблем на объектах по всей Москве. Зарекомендовали себя хорошо, одобрением властей заручились. Работы много, так вперед!
Читать полностью",5
Глеб,01.07.2022 18:23,"Договоренности, зафиксированные в ДДУ выполнили. Строят на очень высоком уровне. Давно работаю в сфере недвижимости, поэтому знаю о чем говорю. Расстраивает немного, что мало скидок и акций, но это можно компенсировать выгодной ипотекой или рассрочкой. Было бы желание купить хорошую квартиру, а МР групп подскажут вам способ",5
Митя,30.06.2022 19:29,"Остановились на квартире в жилом комплексе от МР групп по многим причинам, но главное, это то, что они давно на рынке и можно оценить качество строительства по реальным, готовым, заселенным домам. Плюс они ведут активное строительство многих ЖК сейчас, укладываются в сроки - это знак, что в компании все стабильно.",5
Рита,04.07.2022 19:13,"Вы прям мои мысли прочитали. Тоже считаю, что сданные дома - это лучший показатель. Картинки ведь в интернете могут быть разные, нужно смотреть на реальные вещи. Мы купили двушку в Эко Видном 2.0 в строящемся корпусе, но перед этим приезжали неоднократно смотреть на готовые дома, на двор, всю инфраструктуру. Зато сейчас знаем за что заплатили.",
Слава,22.06.2022 19:03,"Много строящихся объектов сейчас. Чисто из любопытства (свою квартиру я уже купил) наблюдаю за ходом строительства в последние месяцы. И там все по графику. Не думаю что общий кризис их совсем-совсем не коснулся, но с поддержкой государства, ведущих банков и со своей материальной базой они точно на плаву. Читал, что в премиальных ЖК материалы закупаются такие же, как и были анонсированы. Сохраняют стабильность во всем. Похвально.",5
семья Закарьер,22.06.2022 13:37,"живем в комплексе Discovery Park, брали квартиру на старте продаж, когда цена за квадрат была нам по карману, смогли обойтись без ипотеки. Чем нравится ЖК: расположением, архитектурой, хорошей отделкой лобби, лифтовых холлов и коридоров. Неплохо благоустроили двор. Есть много споров вокруг застройщика, но на мой взгляд, свою работу в нашем комплексе они выполнили на хорошем уровне. И если смотреть на их сданные дома, можно сделать вывод, что строят быстро и красиво. Приятный момент - программа лояльности, которая дает большие скидки на нужные новоселам товары и услуги, нам это очень пригодилось.
качество строительства, архитектура, программа лояльности
нет чего-то явно отрицательного
Читать полностью",5
Женя,10.06.2022 11:17,"Застройщик не экономит на материалах, фасады отделывают клинкером - это по-настоящему стильно и дорого. Плюс, эти материалы долговечные и дом будет выглядеть красиво долгое время. Живем в Дискавери Парк уже год, за это время не выявили ничего, что могло бы омрачить наше новоселье. Территория двора облагорожена, для детей раздолье. Есть свой выход на территорию Химкинского лесопарка. Коммерческие помещения заполнил нужный ритейл и бытовые сервисы. Можно сказать, что комплекс живет своей жизнью - все необходимое для комфортного существования здесь есть. Цены за квадрат выросли после ввода ЖК в эксплуатацию, вторичку мы бы сейчас точно не взяли здесь.
хорошее качество строительства и отделки, забота об инфраструктуре жк
цены не назвать демократичными
Читать полностью",5
Саша,07.06.2022 11:39,"Склоняюсь к тому, что у МР групп очень хорошая аналитика, так они четко знают, для какой аудитории строят тот или иной комплекс. Взять Савеловский - нацелен на молодежь и креативный кластер. Это следует и из расположения, и из архитектурной концепции, и из наполнения комплекса кафешками, фитнесом и тд. Все стильно и лаконично. Мне очень нравилось там жить, пусть и на съемной. Свою квартиру купили уже в Марьиной Роще, в ЖК МОД. Строительство только недавно началось, поэтому цены были адекватные за такой уровень. Комплекс будет премиум-класса, с закрытым двором и необычным благоустройством. На территории откроют многофункциональный образовательный детский центр с детским садом - нам как раз актуально будет. Виды из окон живописные… Ну и сам по себе район зеленый и тихий, мне как уже семейному человеку теперь важны эти критерии.
Читать полностью",5
Елизавета,25.04.2022 12:30,"Никогда не понимала, как можно переплачивать огромные суммы за вид из окна. Ровно до тех пор, пока не побывала у друзей в Пресне Сити. Город как на ладони: все перед тобой. Даже их студия казалась просторнее за счет панорамных окон и города уходящего куда-то за горизонт…В общем от окон меня было не оторвать. Поняла, что это настоящая привилегия. Поэтому, когда выбирали квартиру уже себе главное требование было - виды, виды, виды на столицу! Из всего, что было на рынке доступное нам по деньгам выбрали Хайд (застрой МР групп, тот же что и Пресню строил) Окна будут выходить на “Лужники”. Сбылась мечта, как говорится. Осталось только дождаться ключей.
Читать полностью",5
Максим Воронин,27.10.2021 14:42,"Давно хотел вложиться именно в недвижку и тут попался мне на глаза проект MOD. Решил посетить их офис продаж. Назначил встречу, приехал и спустя 30 минут я обладатель двушки в премиум-классе, оставались чисто бумажные вопросы. Люблю резко принимать решения, и всегда они оказывались правильными-это мой принцип. Да и менеджер был компетентен во всех вопросах, ничего не навязывал- чисто по факту, без воды. Чаем угостил, общение закончилось на приятной ноте.
Читать полностью",5
Ксения,14.09.2021 11:50,"Записались на встречу с менеджером по телефону, приехали вовремя, ждать не пришлось. Приятный диалог, понятное общение, доп. услуг каких-то не навязывали. Квартиру купили в ипотеку в строящемся ЖК City Bay, пока будем жить на своей старой, в дальнейшем продадим и закроем еще немного ипотеки. К МР Групп присмотрелись давно, очень интересно строят, хоть и не всегда вовремя. Хотя по всей Москве застройщики не успевают. Еще эта пандемия, ужас, что в мире творится.
Читать полностью",5
Всеволод,29.06.2021 19:25,"Кто бы что ни говорил, но многие их проекты достойны внимания. Нанимают классные студии дизайна по типу ADM или Speech, строят собственную инфраструктуру и места общего пользование, например благоустройство набережной возле City Bay. Сроки сдачи, на сколько я знаю, не нарушают. Могут, если захотят, как говорится.",5
Денис,18.11.2020 17:46,"К покупке квартиры мы подходили со всей ответственностью. Все-таки, дело серьезное, на всю жизнь. Хотелось, чтобы все было качественно. Когда узнали про Царскую площадь, стали искать инфу про застройщика и были приятно удивлены. МР строит уже 17 лет и в крупных скандалах замечен не был, все дома сдаются вовремя (пара месяцев «просрочки» в строительстве не в счет). В общем, остановились на нем и не пожалели. Живем в Романовском корпусе, ключи получили вовремя, по качеству претензий нет. Особенно радует качество благоустройства-пешеходная галерея и фонтан выглядят очень привлекательно.
Читать полностью",4
Наталья,17.07.2020 17:01,"Обратилась в mr group, т.к планирую покупать квартиру в Павелецкой сити. Очень приятно сотрудничать с такими профессионалами. Замечательный менеджер, все рассказал, показал возможные варианты, которые подходят под мои запросы. Теперь сижу, выбираю между несколькими вариантами квартир, больше всего понравилась двушка 58,6м2 в корпусе «Фрэнк», там планировка удобная, и стоимость меня устраивает, скорее всего на ней и остановлюсь",5
Рузанна,28.06.2019 15:57,"1. Не дают самому оформить собственность, заставляя платить 40 000 р. за ""услуги"" + 1 500 р. за нотариальную доверенность + 2 000 р. за саму пошлину. В итоге то, что можно было сделать самому за 2 000 р. - они делают за 43 500 р. 2. Вынуждают платить 0,5% от стоимости квартиры в качестве залога, обещая, что эти деньги пойдут в счет стоимости жилья, на самом деле жилье стоит на эти 0,5% дешевле (обратите внимание на пункт п.2 соглашения ""Стоимость прав на Объект составляет.."" ). Те деньги, которые вы платите - это зарплата менеджера (в пункте 3.1. договора это называется ""Вознаграждение Агента""). 3. Общедомовые коммуникации проложены в жилых зонах квартир, за которые клиент платит деньги. Помимо того, что вы платите за метры, которыми не сможете воспользоваться, есть риск, что они взорвутся. Фактически это бомба замедленного действия, которая при взрыве затопит квартиру за считанные минуты (на фото вы видите отопительные трубы под высоким давлением, т.к. квартира находится на низком этаже) 4. Отсутствует тех этаж, соответственно, все коммуникации (в том числе лифтовые) расположены в самых дорогих квартирах на последних этажах.
-
Отдаленность от метро
Читать полностью",1
Екатерина,26.12.2024 22:38,"Удобная планировка квартиры и приятные соседи. Дом теплый, все устроило.",0
Анна,17.07.2024 18:37,Обычно застройщики только урезают что-то по благоустройству. А наш застройщик нас удивил: в проект Эко видного 2 включил еще и плавательный центр. Обещают сдать его вместе с наземным многоуровневым паркингом.,5
Роман,09.07.2024 14:58,"Самый лживый застройщик. В ответ на все претензии есть два стандартных ответа. 1. Продажники Вам наобещают, Вы их больше слушайте. 2. У нас изменился проект. На втором (или другом) этаже к клиента проблема еще хуже. Свои недостатки не исправляют, исправление недостатков может тянуться годами. В нашем случае ровно прошел год с момента составления акта, исправлено ровно ни чего. При покупке обещали бизнес, при сдаче оказалось даже не близко. При осмотре оконных блоков (окна в пол), часть крепежных болтов была выкручена. Застройщику предъявили претензию, он срезал болты не вкручивая новых болтов (т. е. рамы были не закреплены), обрезал от старых головки и приклеил их на герметик. На претензию, что вентиляция в квартире не работает застройщик дал ответ ""Вентиляция работает, просто где-то по магистрали закрыты шиберы. Это нельзя считать как неисправность и предъявлять как претензию"". Спустя год вентиляция не заработала. Список замечаний можно продолжать практически бесконечно.
НЕТ
Менеджеры компании МР групп обманывают своих клиентов.
Читать полностью",0
Иван,19.06.2024 19:04,"Ни разу не слышал, чтобы этот застройщик был замечен в каком-то скандале или неприятной истории. Значит, работает хорошо и на совесть.",5
Роман,23.05.2024 16:34,"Работаю брокером. Могу сказать, что квартиры от МР групп занимают львиную долю в моих продажах. Застройщик надежный, отличается качеством и соблюдением сроков: не зря он который год входит в первую тройку застройщиков нашего города.",5
Антон,23.04.2024 17:16,"Выбирал комплекс и квартиру, смотрел на то, надежный застройщик или нет, как давно на рынке и какие премиальные комплексы он уже сдал. Выбрал Мод от МР.",5
Влад,08.12.2023 11:17,Оценил опцию от застройщика мр-рейди. Не так давно приобрели квартиру в ЖК Эко Видное 2. Готовая отделка существенно ускорит наш переезд после получения ключей.,5
Аня,03.10.2023 16:15,"Многие дома МР Групп - это настоящий рай для семейной жизни. Здесь есть все необходимое: детские площадки, спортивные площадки, зеленые насаждения, зоны отдыха, среда без бордюров. Мы живем в Филях, у нас тут рядом еще и отличная школа + хороший детский сад. Приятно, когда застройщик заботится о комфорте своих жильцов.",5
Татьяна,31.08.2023 11:59,"В начале лета решили с мужем купить квартиру в новостройке. Долго мониторили рынок, исследовали интернет и поняли, что застройщика лучше мр групп просто нет. Больше всего понравился Famous - решили вложиться в него и немного подождать. Зато потом муж будет работать прямо из дома, я заниматься йогой (храни человека который придумал концепцию life space), а вечером - вместе в ресторан)",5
Виктор,21.07.2023 10:46,"Мне кажется, что мр были, есть и будут одними из самых востребованных застройщиков. Они правда стараются сделать комфортную и привлекательную городскую среду. Вместо того, чтобы воткнуть еще один небоскреб, застойщик делает благоустроенный зеленый двор. Да и если сравнить по ценам, то у МР вполне себе адекватные расценки.",5
Соколова Ева,26.04.2023 14:42,"На мой взгляд, этот застройщик заслуживает внимания. Стоит инвестиционно привлекательные объекты. ЖК всегда получаются на высшем уровне. Часто для разработки планировок, облагораживания территории, дизайна интерьеров МР привлекают прекрасных специалистов со стороны. В этом плане пока у меня в любимчиках Noble. Судя по плану, прям у клубного дома будет располагаться алый сад, лобби будут очень воздушными и гармоничными. Планировки выполнены так, что в комнатах можно функционально использовать все пространство. Нам,жителям Фили Сити, поевзло прям) Еще и небоскреб Famous с СПА, рестораном и прочим. Одним словом - сказка)
Продуманная архитектура, привлечение дизайнерских бюро и высококлассных специалистов
Не выявила
Читать полностью",5
Инна,31.03.2023 10:26,"Я по натуре эстет, поэтому дом выбирала по большей части по визуальной составляющей (как бы это смешно не звучало). Когда увидела рекламу Noble то сразу поняла, это именно то что я искала! Просторное, уютное, светлое лобби, где можно приятно провести время и насладиться красотой вокруг. Внешне этот дом тоже выглядит привлекательно и приковывает взгляд. За планировку, отделку и окружение я вообще не переживаю, поскольку видела какие команды над этим трудятся.
Читать полностью",5
Карина,28.03.2023 10:28,"Как и большое количество москвичей я работаю в Москве Сити и каждый день трачу около 3 часов на дорогу туда-обратно. Офис мне конечно нравится, моя компания тоже, но это время на дорогу меня просто убивает. Разговорилась с одной коллегой, она рассказала, что живет в ЖК Фили Сити. Посмотрела по карте, оказалось, это совсем рядом. Дорога в одну сторону занимает всего 25 минут на транспорте и 15 на машине. Самое для меня удивительное, что цены там более чем адекватные, а с учетом района вообще сок. И к центру тоже близко относительно. На выходных поедем с мужем смотреть одну квартиру, очень надеюсь, что она и будет ""той самой"".
Читать полностью",5
Анастасия,20.01.2023 12:01,"Не ожидала от застройщика в целом и ЖК бизнес-класса в частности такого качества. Купила квартиру во 2 очереди жк «Селигер сити» и ощущение как в мемах «ожидание - реальность». Во-первых, (видимо, из-за того, что не учли особенность местности), во дворе доме постоянно ураганные ветра. Двери в подъезд открываются с невероятной тягой из-за чего дети по утрам не могут самостоятельно выйти и стоят ждут пока выйдет/зайдёт кто-то из взрослых. Про мам с колясками и стариков я молчу, нужно наваливаться всем весом, чтобы открыть дверь в подъезд! Как следствие такой эксплуатации — во всех подъездах треснуты стекла дверей, поломаны ручки. Во-вторых, обещали охраняемый двор, консьержев и полную безопасность. По итогу — 1 пьяный охранник у паркинга и вся охрана. На жалобу УК мне ответили, что все нормы по охране соблюдены. В-третьих, во ВСЕХ квартирах второй очереди жутко дуют окна. Это реальная проблема с которой столкнулся полностью весь дом, все 4 подъезда. Ремонтировали все это за свой счет!!! УК отказала всем в гарантийном ремонте или замене. В итоге в ЖК БИЗНЕС-КЛАССА у кого-то окна заклеены ватой, у кого-то герметиком, у кого-то малярным скотчем! В-четвертях, ужасное состояние и обслуживание лифтов. Мало того, что ничего из обещанного не было выполнено (обещали сенсорные панели вызова как в Москва-сити, красивую обшивку. по итогу стоят обычные дешёвых кнопки как в пятиэтажках , подранная обшивка, поцарапанные старые панели), так еще и поставленные кабины как будто Б/У! Все грязное, в разводах, каком-то клее. УК пишет отписки, никто ничего делать не собирается, решаем проблему всем подъездом. Из 3 лифтов работает постоянно только 1, в итоге постоянно выстраиваются очереди на 1 этаже, как на маршрутку! Хорошо выстроили только 1 очередь, на остальные просто забили, я боюсь представить, что сделают в 3 очереди. Все рендеры и обещания нужно смело делить на 3 и быть готовыми платить повышенный «бизнес» тариф за обслуживание и качество, которое хуже чем в эконом-классе.
Инфраструктура
Хорошо сделали только 1 очередь, остальные разваливаются
Читать полностью",1
Алла,29.12.2022 10:52,"Покупала квартиру на этапе строительства в Эко Видное 2.0. Уже въехали, обжились, привыкли к новому месту. Время пролетело незаметно, вроде вот только подписывали договор, а уже все, живем в новом месте) Эмоции до сих пор иногда бьют через край, потому что никогда в жизни не подумала, что буду жить в такой доступности к Москве. Кстати город Видное мне тоже нравится - размеренный, спокойный, со всем нужным для жизни.",5
Максим,24.10.2022 10:34,"МР - крутые ребята с большим портфолио и багажом знаний. Первый раз узнал о компании когда только переехал в Москву, останавливался в гостях у друзей. Уже тогда я обалдел от того, как аккуратно и красиво выглядит дом внутри (наверное это было особенно контрастно по сравнению с Омскими домами, в окружении которых я жил). Я даже не думал, что возле метро есть дома с приемлемыми ценами. Прошло уже достаточно лет, а МР в моих глазах все также держит планку. Недавно и я сам взял себе квартиру в Селигер Сити, скоро буду готовиться к переезду.
Читать полностью",5
Камилла Буттаева,18.10.2022 10:22,"Понравилась визуализация их жилого комплекса в Раменках - ЖК Hide. С учетом расположения виды из каждой башни будут шикарные. Все , что нужно для отдыха, спорта и культурного досуга будет буквально вокруг вас , лучше и не придумаешь",5
Боря,17.10.2022 09:41,"Хочу рассказать о своем опыте покупки квартиры в ЖК Метрополия. Долго выбирали между корпусами, но наиболее удачная планировка оказалась в Токио. Квартиру принимали с начальной отделкой, это серьезно упростило и ускорило ремонт. Главная особенность - крутые виды из панорамных окон, живем высоко, поэтому наслаждаемся потрясающими закатами над Москвой каждый день. Расположение выбирали под себя: отсюда близко до работы и до дома родителей. Еще нравится уютный дворик, хоть и небольшой, но очень грамотно зонирован и что самое главное - закрыт от посторонних.
выбирают хорошие локации, быстрое строительство, нормальная отделка
не нашел
Читать полностью",5
Лида,12.10.2022 10:03,"Возможно нам повезло или просто застройщик за столько времени работы уже научился строить как надо, но по нашему ЖК претензий не было. Купили двушку в первой очереди Селигер Сити, заселились в 2021 году, долго делали ремонт… Причем квартиру приняли сразу, а потом начались качели с дизайн-проектом и ремонтной бригадой, но это все лирика. По факту: косяков со стороны мр групп не нашли. Отдельно радует благоустройство двора и нужные магазинчики на первых этажах.
Читать полностью",5
Игнат,13.09.2022 17:53,"МР строят очень приличное жильё даже по меркам Москвы. Особенно нравится то, что они привлекают различные бюро для благоустройства дворов , дизайна квартир и лобби. Каждый проект получается особенным и неповторимым",5
Павел,18.08.2022 09:58,"Строят всегда масштабные проекты, часто с соц инфраструктурой. Если выбираете квартиру лично для себя, а не просто вкладываете деньги в надежде потом сдавать или перепродать, то мой совет, рассматривать проекты, в которых часть очередей уже сдана. Так можно своими глазами оценить качество работ.",5
