Name,Date,Review,Stars
semen,25.08.2021 21:30,"Расположение удобное в том плане, что тут уже все есть. Работают детские сады и школы, магазинов полно. До метро придется пройтись, тем не менее станция в пешей доступности.",5
Яна,28.06.2021 23:02,"Всем привет! Есть кто ожидают ключи в ЖК большое Путилкого с 1-6 корпуса 30.06.21? У Вас есть какая либо инф по заселению? . Отвратительное сопровождение клиентов у ГК Самолёт. Неоднократно узнавала инф по поводу заселения и не говорят никакой точности по мимо «ожидайте смс, до 30.06 ключи выдадут , о задержках не сообщали». Хотя сегодня 28.06 и ясно что с 1-6 корпусов не дадут до 30.06 хотя бы сообщили на сколько задержки! Многие люди живут на съемных кв! Сотрудники нагло Врут. Сначала в начале июня сказали «на первые этажи заселяем группу заселения , как заселим то будем выдавать», потом оказывается что ждут док о вводе в эксплуатацию. Я уверенна у них есть инф о сроках, но они не сообщают. Лично я буду писать В.В. Путину на прямой эфир.
Читать полностью",2
Ромка,30.06.2021 14:05,"Ну если знаете что они ждут доки о вводе в эксплуатацию, значит проблема не в застройщике, а в органе, который это согласует и затягивает. Даже если и будет небольшая просрочка, считаю это все равно отличный результат, учитывая что стройка стояла какое то время из за пандемии и однозначно понятно, что это точно не долгострой.",
Марина,27.06.2021 16:03,"Недавно приняли свою квартиру от Самолета. Не скажу что идеально и не подкопаешься, бюджетный ремонт он на то и бюджетный, но переделывать ничего кардинально не надо, от окон не дует, двери плотно стоят, обои хорошо поклеены, просто грязновато, ну и бюджетненько, да. Года через 2-3 поднакопим и сделаем уже ремонт как надо нам.",5
Сергей,23.04.2021 18:48,"Не советую
Достоинства: Нет
Недостатки: Срок по ДДУ (ЖК Остафьево) просрочен почти на полгода, люди целыми днями пытаются пробиться за ключами. Внутренние службы компании не могут договориться друг с другом: выявленные недостатки в квартирах одними службами, другими месяцами не устраняются. Нанимают дешевых субподрядчиков, которых не могут проконтролировать, потом начинают за ними переделывать. За квартиры, проданные с использованием счетов эскроу, ещё как-то переживают, к дольщикам же отношение просто отвратительное.
Читать полностью",1
Роман,27.04.2021 15:58,"недостатки за 2 дня не устранить, приемка квартир началась, знакомый там брал, косяков серьезных не было, нанимали человека для приемки, по срокам немного затянули, но в целом он доволен остался.",
Татьяга,01.05.2021 11:17,"Подскажите, а хот какие-то квартиры уже сданы?",
Игорь,28.02.2021 00:27,"Адекватная компания: как по ценам, так и качеству строительства. Бывают определенные нюансы, например, по чистовой отделке. Но главное, что в случае чего компания устраняет все по гарантии.",5
Лидия,17.11.2020 18:06,"Меня как молодую маму привлекла в районе инфраструктура. Для детей все продумано: от детского садика до школы, площадок игровых, безопасных территорий без бесконечных дорог с машинами. Есть где погулять, заняться спортом, просто посидеть. С магазинами никакого дефицита, как во многих новостройках в чистом поле, когда элементарно хлеб-молоко негде купить. Не жалею о выборе.",5
Валентина,16.07.2020 15:55,"Мы покупали квартиру в комплексе этой компании. Честно сказать подобного опыта раньше не было и справки о застройщике наводили где только можно)) в итоге по многим параметрам остановились на Самолете. Прежде всего цена здесь разумная. За свои деньги мы получили качественное жилье, с хорошим ремонтом и неплохой инфраструктурой прямо на территории. У нас квартира далеко не в центре, но рядом удобный выезд для авто и метро тоже в пешей доступности. Другие жк примерно в этом районе уже совсем по другим ценам идут и мало где предлагается чистовая отделка как у нас.
Читать полностью",5
Эльмира,04.06.2020 09:23,"Собирались покупать жилье в ЖК Люберцы по ул.Камова, 60, в районе Некрасовки, но люди стали отговаривать, выше находится мусоросжигательный завод, а ниже Люберецкие очистные аэрации. Экология оставляет желать лучшего... так ли это? Насколько все плачевно?",0
Кристина,05.06.2020 14:13,"Мы сами думали об этом при покупке, но потом почитали про завод, подуспокоились. Там не так все старшно. Квартиру получили полгода назад, но 2 мес из этого времени на карантине на даче, пока жили дома запахов никаких не чувствовали.",
Николай,08.06.2020 12:57,"Эти темы задвигают эко активисты, сами жители не жалуются. Если бы тут все плохо было , то едва ли разрешил тут кто-то что то строить. Мы пока не переехали, но жили рядом в Жулебино 2 года назад, проблем там нет.",
Ирина,11.11.2020 22:35,"Жители жалуются, но это не приводит к решению вопроса, т.к. изначально выдали разрешение на застройку жилых комплексов вблизи (не более 200 метров) от организаций, деятельность которых связана с обработкой канализационных стоков, сбором металла и его обработкой, и химическим заводом (Красково). Запахи бывают ужасные, зловонные и длительное от суток и более. Окна открыть невозможно. Когда я покупала квартиру , ни разу по приезде в офис компании-застройщика ничего подобного не чувствовала, однако при переезде на постоянное место жительство запахи и различные выбросы бывают регулярно.
Читать полностью",
Антонина,14.01.2023 12:48,"Снимала квартиру 2 года в Некрасовке(рядом с Люберцами) - экология там ужасная, вечно вонь стояла. Запах металла в воздухе или что - то похожее, одно время запах йода и сероводорода был. Когда ветер в ту сторону - то даже с закрытой форточкой вонь была в квартире. Когда ветер в другую сторону ещё можно было дышать. Но сам район мне очень нравился и дома там очень хорошие, качественно построенные. Одна беда - экология.
Читать полностью",
Анна М.,09.10.2024 11:07,"Мы в новый квартире живем недавно, жилой комплекс называется Пригород лесное. Застройщик классный, сдал нам нашу квартиру вовремя, да и вообще весь комплекс нам нравится. Плохо, конечно, что метро рядом нет, но и цена была за счет этого на порядок ниже, чем если бы где-то возле метро или МЦД жк был.",5
Алина Мажаркина,30.07.2024 21:36,"Прошлой зимой я переехала в жилой комплекс Мытищи парк. Выбирала по расположению, также был важен застройщик, ну и чтобы в районе была нормальная инфраструктура. И этот жилой комплекс больше всех понравился и мне подошел. Жаль, что нет метро в шаговой доступности, но я езжу через будущую станцию МЦД, что тоже вполне мне подходит.",5
Диана,13.10.2023 00:39,"Планируем покупку квартиры. Нам нравится застройщик Самолет. Куча хороших комплексов, которые уже он сдал, но для нас такие варианты дороговаты, поэтому рассматриваем квартиру в строящемся жк. Нравится Квартал Строгино, тут и район хороший, и МКАД удобно рядом.",5
Тамара,30.09.2023 18:41,"Специально искала квартиру студию с мебелью под ключ и здесь именно такой вариант мне подошел. Оформила все быстро, отличный персонал в компании доступно объяснили, показали и помогли сделать все правильно. Корпус, в котором будет, моя квартира уже строиться примерный срок сдачи в середине следующего года, я даже не ожидала что так быстро получу квартиру.",5
Анжела,29.09.2023 23:04,"Пока живем с родителями в Люберцах, но пришло время определяться с собственным жильем. Просматривали жк поблизости. Оптимальным для нас оказался Егорово Парк. Пока начало строительства и цена приемлема. Неплохая локация, до ж/д станции Томилино 2,2 км, рядом благоустроенные пляжи Волкушинского карьера. И, конечно, Самолет предлагает неплохой процент по ипотеке.",5
Павел,24.08.2023 19:01,"Пока только присматриваю купить тут квартиру, тщательно изучаю рынок недвижимости и хочется купить, чтобы потом не пожалеть. Этот район мне понравился расположением на берегу реки, не очень высокие дома и отличные просторные квартиры, из плюсов еще будет достраиваться необходимая инфраструктура прямо в квартале. С ценой на квартиры в принципе плюс-минус, как и в других новостроях в пригороде, но здесь больше вариантов выбора отделки.
Читать полностью",5
Ольга,19.07.2023 23:15,"А мне не понравился цвет ламината, ну что ж поделать, что есть, то есть. Хотя со временем привыкла, и он оказался удачным, пыли на нем не так видно. В общем надо искать во всем свои плюсы. Это я говорю о чистовой отделке от застройщика. Проживаем в ЖК Люберцы в квартире от самолета, прекрасная новая квартира, которой я очень довольна.",5
Галина,09.06.2023 00:57,"Адекватная строительная компания. Оформили на тот момент быстро, трешка в ЖК Томилино Парк. Полечили ключи с задержкой, но сроки были не критические. В целом, могу рекомендовать этого застройщика. Порядочные, ответственные и выполняют все работу, которые прописаны в договоре.",5
Владимир,20.05.2023 09:47,"Считаю нам очень повезло, что в свое время мы вложили деньги и купили квартиру в «Мытищи парк». Сейчас уже почти достроили весь комплекс, большая часть квартир заселена и можно оценить обстановку по факту. Удачное расположение, недалеко Ярославское шоссе с выездом на мкад. С общественным транспортом все хорошо, ходят автобусы, маршрутки по расписанию. До МЦД не далеко. Цены кстати до сих пор хорошие, так что советую присмотреться жителям близлежащих районов
Читать полностью",5
Ирина,09.05.2023 14:19,"Я выбрала сразу этот жк, у них есть уже готовые корпуса, где можно купить квартиру и не долго ждать завершения строительных работ, купила в почти готовом на 80 процентов. Район спокойный и не шумный, есть дорога, которая выходит на МКАД, закрытый двор, личная стоянка и много других благоустройств, даже в городе нет столько условий в ЖК как будет тут.",5
Лилия,17.04.2023 22:59,"Мой муж строитель и когда мы принимали свою квартиру, надо ли говорить, что он все тщательно проверял. Были у него вопросы, к примеру, плинтуса не плотно прижаты или ручка на одних дверях была не до конца прикручена. Но это не было для нас поводом, чтобы вызывать специалистов для устранения, все сами сделали. Уже почти 2 года живем и в целом проблем явных не было, ни по квартире, ни по подъезду. Так что самолет сдает в приемлемом качестве квартиры.
Читать полностью",5
Водянов Василий,24.02.2023 18:42,"Расположение ближнее Подмосковье, не так далеко до центра, на метро удобно, 40 минут и ты на Красной Площади. МКАД в 7,5 км., но тут уже от пробок будет зависеть время передвижения.",5
Ярослав Михейкин,06.11.2022 17:55,"Мы купили квартиру для дочери, она уже заселилась, очень довольна. За однушку цена отличная вышла. Больше всего подбирали по расположению к метро, чтобы было в пешей доступности.",5
Kirill,20.10.2022 17:05,"Дворы очень уютные, с аллеями, есть машины, это небольшой минус. Но из плюсов, это метро в пешей доступности и природа рядом, выходные можно проводить на свежем воздухе и возле дома.",5
Таисия,20.10.2022 09:41,"Раньше, когда думала о покупке квартиры, не понимала, как это сделать с минимумом денег на счету. В итоге в прошлом году узнала о возможности внести всего 15% от стоимости квартиры, а на остальное взяла ипотеку. Теперь живу в Пригород лесное в собственной квартире. Далековато от центра, но зато ипотеку спокойно потянула.",5
Денис,28.09.2022 14:27,"Метро рядом с домом, меньше тратится времени на дорогу, это неплохо. Есть места для отдыха на природе, озеро Чёрное, шашлыки и веселое времяпрепровождение, далеко ходить не надо.",5
Денис,22.09.2022 16:12,"Давно присматривал квартиру на будущее, так как в Москве живу на съемной, появился шанс купить свое жилье. В Люберцах рассмотрел достойные варианты, только долго колебался между однокомнатной или двушкой. В итоге на будущее взял в ипотеку двухкомнатную, планировка кстати классная с раздельным санузлом и в квартире будет чистовая отделка.",5
Надежда,26.06.2022 16:19,"Была в этом ЖК у друзей, понравилась очень планировка их квартиры. Они сказали, что выбора было очень много. Я все таки решилась и присматриваю себе квартиру в этом же жилом комплексе.",5
Viktoria,11.06.2022 11:12,"Приобрели не старте продаж тут квартиру. Дома монолитные, с хорошими просторными входными группами. Есть лоджия в нашей квартире - это, вообще хорошо, хотели именно такой вариант планировки - так и получилось ее купить!",5
Дина,01.06.2022 02:15,"Как же хотелось давно свою квартиру, и вот взяла ипотеку и купила в Егорово парк, наконец-то будет у меня своя собственная. Здесь недалеко есть Томилинский парк, а рядом даже речка протекает, так что если облагородят для прогулок - будет супер!",5
Катя,27.05.2022 23:37,"Покупали квартиру когда, сразу привлекла работа менеджера, отлично работал, не навязывал, дал посмотреть все варианты, рассказал про ипотеку, возможные скидки. По итогу: застройщик хороший, нас устраивает наша квартира, недорогая, но теплая, уютная и просторная.",5
Максим,28.04.2022 15:36,"Хороший, современный ЖК, молодёжный, много пар с детьми, есть детские сады и школы, а больше всего мне нравится, что это все новое и качество неплохое.",5
Сергей Запрудный,19.03.2022 18:03,"Много вариантов недвижимости, несколько банков, выдающих ипотеку, адекватные ставки по ней. Что еще надо? Уже переехали в квартиру и довольны в целом всем. Квартира просторная, с отличной планировкой, теплая, ремонт приличный, нормально сделан. У нас в квартире не было никаких серьезных недоработок, в подъезде тоже все достаточно аккуратно и качественно сделано, дворы хорошие, и это с учетом зимы, летом будет вообще классно.",5
Лена Климец,19.03.2022 12:45,"Для нас это удобный район, давно тут снимаем жилье. Ближе к центру просто не рассматривали даже, потому что там цены намного выше. А в Люберцах все есть, работа тоже рядом. Вопрос был только в том, чтобы подобрать хороший комплекс и по нормальной стоимости. Взяли квартиру здесь. Еще долго сомневались насчет отделки, но на самом деле у нас хороший ремонт от застройщика.",5
Федор,09.03.2022 23:35,"Сначала жили с семьей в съемной в Люберцах от Самолета, а сейчас сдался очередной дом и мы в нем купили квартиру. Что съемная нравилась в целом, что своя. Хороший район, нормальная инфраструктура, дом построен качественно, ремонт неплохой, не без недостатков, но на первые несколько лет пожить и не вкладывать деньги еще и в отделочные материалы - отлично.",5
Константин,09.03.2022 13:58,"Квартиры здесь недорогие, много студий и компактных планировок. Ремонт хороший, хоть и не дизайнерский. Парковки не хватает. В целом достойный новострой, да и до метро тут недалеко.",5
Михаил Л.,28.02.2022 11:46,"Отличный недорогой комплекс. Как раз подобных вариантов и не хватает, чтобы за адекватные деньги можно было приобрести действительно качественное жилье. Лично мне вариант очень понравился.",5
Саша,13.02.2022 11:50,"Хороший современный, благоустроенный комплекс для жизни, купили квартиру там не так давно, уже заселились. Нареканий по поводу строительства нет, заехали в полностью отделанную квартиру, подъезды чистые, оформлены тоже в современном стиле и тонах, все подобрано шикарно, лифты большие, вместительные. Саму квартиру выбирали из множества планировок, застройщик позаботился о большом выборе, получилась очень светлая, и уютная мы очень довольны. Заселение идёт большими темпами, хорошо, что мы не тянули с покупкой, цена отличная.
Читать полностью",5
Роман,29.12.2021 13:39,"По мне это наверно самый популярный ЖК, и мне он приглянулся, застройщик надежный, сталкивался уже, качество строительства тоже на уровне, смотрел квартиру с готовой отделкой, меня устроила полностью и с планировкой быстро определился.",5
Дарья,28.12.2021 00:01,"Мы здесь купили студию. Квартира небольшая, но с хорошей лоджией. Смотрели другие комплексы в Люберцах, но здесь был самый выгодный вариант если учитывать отделку. Выбрали средний этаж. С выдачей ключей у нас задержек не было, приняли быстро.",5
Михаил Тарасов,26.12.2021 21:57,"Мы по трейд-ин оформили квартиру в комплексе Самолета. Могу сказать, что действительно неплохо получилось по условиям сделки. И завершили весь процесс достаточно быстро.",5
Яна,12.11.2021 22:57,"Мы целенаправленно только проекты Самолета рассматриваем. С этой компанией уже знакомы, видели их ремонты и в целом впечатление положительное. К тому же в Егорово Парк цена подъемная для нас.",5
Вика Кольцова,16.10.2021 14:31,"Купила квартиру в новом жк Алхимово. Этот жк от группы компаний самолёт. Застройщик проверенный и очень радуют дома, которые он строит. Тут будет своя территория, прогулочные зоны и хорошие спортивные площадки.",5
Денис,02.09.2021 12:47,"Мы оценили работу с этой компаний семьей на высший балл. Брали сразу 2 квартиры - нам с женой и ребенком и ее родителям, брали в разных жилых комплексах, но и у нас все хорошо, и у тещи с тестем. Дома сданы по срокам в договоре, сделано все как обещано, школы, садики строятся, да, сразу их не было, но так везде.",5
Oleg,22.07.2021 13:16,"Приличный застройщик, каких сейчас мало. Почти во всех комплексах у них много домов, но хватает и детских садов, школ. Людям не приходится возить куда-то детей. Дома монолитные, качественные, красиво отделанные. Знаю, что бывают проблемы с транспортом, но это по проектам за мкадом, в совсем новых районах, и там везде так, Москва не резиновая, как говорится.",5
Роман,15.07.2021 18:32,"К этому застройщику обратились с женой потому что тогда, когда захотели купить квартиру, у него было несколько подходящих нам вариантов. Менеджер уделил много времени, проконсультировал, помог забронировать квартиру. Потом с нами возился по оформлению всех документов. Все четко и организовано. От покупки до переезда прошло всего полгода, потому что квартиру брали в почти уже сданном доме.",5
Наталия Волобуева,16.05.2021 11:34,"Купила квартиру у СамолетДевелопмент в Алхимово.Все быстро,легко.Менеджер Денис Бурдуковский все объяснял,был на связи по What,s up,даже в свои выходные дни,что нормально для менеджера.Электронную подпись сделали в офисе продаж,потом я ее аннулировала после завершения юридического действия.Теперь ждем окончания строительства,все высокопрофессионально.",5
Евгений,13.03.2021 17:46,Компания строит только по монолитной технологии и не работают с панельным строительством. Даже недорогие проекты прагматик-класса - это все монолит.,5
Саша,16.02.2021 12:02,"Недалеко озеро и Салтыковский лесопарк, что для этого района уже очень даже неплохо. Метро сравнительно недалеко - минут 20-25 пешком пройтись. Транспортная развязка здесь тоже нормальная, правда прямому выезду из комплекса на трассу мешает озеро - приходится в объезд.",5
Макар,12.02.2021 20:56,"Считаю, что компания достойная. Они не так давно вышли со своими акциями на биржу, т.е. есть существенные планы на дальнейшее развитие.",5
Олег,27.11.2020 23:11,"Насколько я знаю компания сотрудничает с надежными подрядчиками, потому и по качеству/срокам там все в порядке.",5
Вячеслав,31.10.2020 17:15,"У нас за 5млн квартира. Это студия. Были варианты и дешевле, но не подходили нам по срокам и площади. Сейчас наш корпус уже сдан. Мы сами немного поменяли планы, поэтому пока квартиру сдаем. Жильцов нашли сразу, здесь развитый район, сложностей с арендой не было.",5
Рустам_К,17.10.2020 19:09,"Мы вовремя получили ключи. Брали с отделкой, поэтому почти сразу и переехали. Уже после переезда я кое-какие изменения вносил - пришлось переносить розетку, менять один из смесителей, но глобально ремонтом я доволен. Даже не представляю, сколько бы времени и сил мы потратили бы на самостоятельный ремонт.",5
Андрей,19.09.2020 10:24,"Не экономят на материалах для стройки и отделки, и все на достойном уровне",5
Женя,10.07.2020 17:35,"Сразу подкупило то, что тут дольщиков заманивают не красивыми картинками, а сразу готовы отвезти на стройку, все показать и рассказать. Считаю, что так делают потому, что скрывать нечего. Можно увидеть, как твоя квартира будет выглядеть после сдачи, есть шоу-рум, или как это называется, не знаю. Строят хорошо, сдают объекты вовремя, стоимость квадратов адекватная.",5
Тoma,09.09.2023 21:53,"Решили в жилом комплексе Мытищи парк купить квартиру, больно уж понравилась локация, там будущее МцД у нас недалеко проходит, ну и дома готовые были, в одном из них как раз и купили себе двушку. Пришлось взять ипотеку, но только на 50% от стоимости.",5
Владлен,26.07.2023 08:11,"Купили в Мытищи парк квартиру, застройщик Самолет нравится, хорошое отзывы друзей, кто уже купил недвижимость. Ждём сдачи своей квартиры, пока идет все в срок.",5
Руслан,15.07.2023 23:59,"Самолет хорошо строит, ЖК неповторимые с индивидуальной архитектурой. Понравился ЖК Остафьево, расположен в развивающемся районе, природа хорошая, метро рядом, цены адекватные.",5
Аnton,04.06.2023 13:54,"Купили квартиру в ЖК Люберцы, на мой взгляд отличный вариант и не далеко от города. Из основных плюсов, отдельный комплекс с собственной инфраструктурой, квартиры все с ремонтом под ключ, что не все комплексы могут предложить и место живописное, рядом с речкой на открытой местности.",5
Наина,18.04.2023 11:40,"Неплохой комплекс, дважды приезжали присматривались и только в конце января оформили двухкомнатную, со сроком сдачи на 2024 год. Пока что не особо развита транспортная сеть, но думаю, что это дело времени. Все будет со временем.",5
Денис Волошков,04.04.2023 10:25,"Готовые корпуса нравятся, комплекс строится быстро, инфраструктура вся рядом есть, торговые центры, МЕГА Белая дача, Ашан и много других.",5
Жора,29.10.2022 21:44,"Нам давно приглянулся этот проект. Красивые дома, прочные, монолитные, светлые цвета фасада, дворы с озеленением. Рядом большая территория леса. Неплохое вложение.",5
Алина,25.10.2022 23:00,"Выбрала классный жилой комплекс по очень адекватной цене за метр. Он называется Пятницкое Луга. Находится в 15 минутах от станции метро Арбатско- Покровской ветки, до неё можно на машине подъезжать, ну и автобус тоже ходит, но ехать только чуть подольше. Застройщик свои объекты обычно сдаёт без особых задержек, надеюсь, и у меня так будет и получу квартиру в срок",5
Коля,20.09.2022 18:55,"Хорошая стабильная компания, развивается очень активными темпами. С собеседованиями конечно заморачиваются. При приеме на работе проходил полиграф. Примерно понятно зачем, ну не суть, главное - прошел все испытания. Работаю в отличной команде.",5
Александр,06.07.2022 09:40,"Большие красивые монолитные дома, входные группы просторные и нравятся, что вход на уровне земли. Архитектура тоже на высоком уровне, мне понравилось",5
Саша,24.05.2022 23:34,"Брали квартиру у этого застройщика в прошлом году, все просто и быстро, менеджер помогал на всех этапах по документам. Идеально организован процесс. Квартирой тоже в целом довольны, но была пара претензий все же по отделке, устранял застройщик, сделали все быстро.",5
Алексей,15.04.2022 22:42,"Присматриваю тут себе квартиру, вариантов планировок большое количество, качество тоже должно быть отличным по отделке.",5
Тимур,15.03.2022 10:52,"Склоняемся к этому застройщику, так как он уже проверенный. Знакомых много, кто купил у него квартиры. Мы вот теперь тоже думаем над покупкой. Привлекает нормальная стоимость за квадратный метр и хорошие локации.",5
Глеб,21.02.2022 21:56,"Застройщик серьезный. С самого старта активно начались работы на площадке. По деньгам тоже интересный вариант. Хоть и область, но здесь обжитой удобный район.",5
Ольга,11.12.2021 17:12,Качество работы на высоком качестве,5
Ольга Сухина,12.10.2021 12:09,"Очень понравилась идея жить в новой Москве. Там более тихо, чем в стандартной обстановке внутри МКАДа. Там будет спокойствие и свобода мысли. Купили квартиру в Жилом комплексе Остафьево. Будем ездить в усадьбы гулять и мечтать.",5
Дмитрий,29.09.2021 21:14,"Хорошо что у Самолета строится несколько жилых комплексов. Выбираешь у них квартиру и точно знаешь, что все равно что-то подберут. Мы правда сначала хотели в уже сданном доме, но предложили в не сданном, зато дешевле, а сама квартира больше. Считаю, что это даже плюс, нам помогли сэкономить.",5
Василий,17.08.2021 18:53,"Комплекс один из лучших в этом районе. Взять соотношение цены и качества – более оптимального варианта тут просто нет! Тем более застройщик адекватный и есть уже уверенность, что в положенные сроки будет сдача домов.",5
Дарья,05.08.2021 15:07,"До метро конечно надо прогуляться, но если выходить чуть раньше с утра, то без проблем. Зато без пересадок!",5
Ирина,22.06.2021 06:56,"Для меня удобно, что рядом автобусная остановка. Пробежаться пять минут и я уже на месте) Хотя многие знаю, что до метро ходят – тоже в принципе удобно, но топать до остановки подальше.",5
Максим,16.06.2021 12:54,У нас двушка с двумя отдельными спальнями. Квартира с чистовой отделкой. На момент приемки в квартире и на этаже было полностью все готово и чисто. Принимали со специалистом. Нашли брак ручки на балконной двери и еще несколько плиток в ванной было повреждено. Занесли замечания в лист приемки и через две недели нас уже пригласили на повторную приемку – все было исправлено.,5
Костенко О.,23.05.2021 12:13,"Пишу отзыв об этом застройщике без сожалений о том, что к нему обратилась. Квартиру предложили подходящую мне по всем параметрам и главное, что качество дома и благоустройства территории меня тоже полностью устроило.",5
stanislav,24.04.2021 20:11,"Застройщик серьезный, всегда соблюдает плановые сроки строительства и выдерживает нормальное качество даже по бюджетным проектам. Генподрядчик у Самолета тоже неплохая компания. В принципе считаю, что вполне достойный застройщик.",5
Владислав,15.04.2021 23:31,"Уже доверяю этому застройщику, потому что брал у него 2 квартиры. Вот планирую третью покупку. Первые две квартиры полностью устроили, при приемке не было вопросов и желания писать претензии, сделано все на совесть: от отделки до оформления дворов.",5
Тамара,06.04.2021 18:22,"Для меня важна была хорошая инфраструктура рядом. Мы смотрели разные новострои и большинство стоят просто на отшибе, всюду надо только на авто. А здесь рядом банки, мфц, магазины. Прямо на территории жк работают детские сады и школы, даже лицей открыт.",5
