Name,Date,Review,Stars
Валентин,19.04.2024 14:46,"Одинцово-1 - задерживают выдачу ключей в третьей очереди. Предупреждения о задержке и подписания доп.соглашений, само собой, не было. Ну и спасибо за постановление 326 от 18.03.2024, благодаря которому жильцы пролетают с компенсацией.
Достоинства: Уже нет.
Необязательность застройщика.
Читать полностью",1
Василиса,29.02.2024 17:40,"Запрыгнули в последний поезд, пока ещё льготную ипотеку выдают. В Аэронавте нашу двушку сдают в следующем году, для района Волковской цена неплохая, учитывая что тут потихоньку застройщики разные подтягиваются и промку застраивают.",5
Тимур,22.02.2024 09:45,"Пересмотрел у пик кучу вариантов, в итоге выбрал в 5 корпусе Паркового квартала. Сдача в конце этого года, пару раз на территорию сам ездил. А так и отчетов хватает, довольно систематично их выкладывают. Ценник подъемный, знаю, что еще достаточно квартир свободных осталось. Долго думал брать ли паркинг, посмотрел, что цены за метр от 40 тысяч начинаются, решил повременить пока. Надеюсь, не прогадал.",5
Мария Н.,08.02.2024 09:32,"Переехали в Новоселье в ЖК Таллинский парк (Санкт-Петербург). Классно, что ЖК строится вместе с социалкой. Здание садика уже стоит. Внешне даже как-будто готов, только облицовки не хватает. Есть шанс что, его раньше сдадут и туда пойдем в следующем году",5
Татьяна Ельянова,24.01.2024 11:05,"Получила квартиру в срок по ДДУ, сейчас занимаюсь ремонтом. Были царапины на стеклопакете, но это самый серьезный косяк из списка. Заменили в течение недели по гарантии. Приемка относительно быстро прошла и через приложение, за что отдельное спасибо.",5
Алексей,11.01.2024 16:48,"Присматриваю квартиру в ЖК Ярославский квартал в Мытищах. На этапе котлована пока только по генплану судить могу. Из плюсов: всего 8 домов на весь ЖК, школа с детским садом и что-то похожее на несколько паркингов, пока не понятно. Выглядит неплохо, посмотрю как строят, если все нормально будет, то может и рассмотрю. Пока выбираю, Пик еще в Ярославском новые корпуса в продажу выставил, но там уже полноценный обжитой район.",5
Паша,12.12.2023 14:16,"В Первом Дубровском расположение нравится: метро рядом и до центра близко. Но цены, конечно, не маленькие. Мне хватило только на 1-комнатную в 36 квадратов. Хоть на том спасибо. В соседних ЖК мне вообще квартира не по карману.",5
Станислав,01.12.2023 10:27,"Живу очень давно. устраивает почти все, немного подкачивает работа УК к самому застройщику претензий вообще нет, супер!!",5
Элина,27.11.2023 15:31,"Живем здесь (жк академика павлова) не так давно и пока все нравится. В самой квартире в принципе ничего особенного нет, но главное, что квартира теплая (хорошо отопление работает) и шумоизоляция нормальная (соседей слышу только когда шумят).",5
Валерия,14.11.2023 16:18,"Впервые столкнулась с онлайн-приёмкой, когда получала ключи в своей однушке в Амурском парке. Давно бы так уже везде сделали, чем этих менеджеров вызванивать, потом ещё над душой будут стоять, пока квартиру осматриваешь. А так сам всё изучил, в акт приёмки вбил, и они уже потом тебе бумажный вариант выдают, ну и спокойно ждёшь исправления всех косяков.",5
Станислав,13.11.2023 10:57,"Очень нравится, что все можно сделать онлайн. Сейчас даже заселение так происходит - удобно все",5
Виктория,25.04.2023 23:15,"Здравствуйте! Долго терпела, но ни нервов, ни сил моих больше нет. И очень прошу дочитать мою жалобу-крик души ДО КОНЦА. У меня был комиссионный акт от 16.01.23 (номер обращения 015968808) по заключению комиссии выявили гарантийный случай в связи с промерзанием стен по всей квартире (зимой температура воздуха в квартире не поднималась выше 16 градусов, и это при максимально работающих батареях, а в углах так вообще 4 градуса, что зафиксировано в акте осмотра). В акте прописан срок устранения в течении 45 календарных дней (это нужно вскрывать фасад с улицы и перекладывать весь утеплитель, которого там возможно нет вообще). Так же у меня под окнами некорректно установлен козырёк,который выше уровня квартиры, так еще уклон козырька на мою квартиру.Пришла весна, весь снег растаял и превратился в воду, с козырька вся вода через неправильно установленную гидроизоляцию перетекла ко мне в квартиру.Оставили заявку в управляющую компанию пик комфорт, они после осмотра тоже составили акт. Что бы не допустить появления плесени купили тепловую пушку и начали сушить все свои мокрые стены. Спустя 3 (ТРИ) недели, после моих многочисленных заявок явился человек почему-то с тепловизором (по моему мнению он должен быть с прибором который замеряет влажность стен, т.к. в такую тёплую погоду от тепловизора толка нет). В акте он указал что проблем нету никаких (НУ КОНЕЧНО, ЗА ТРИ НЕДЕЛИ ТО, видимо он думал что я буду просто смотреть как у меня появляется плесень на стенах, она для здорового человека очень опасна, а для меня-астматика так вообще), когда начали оспаривать его писанину с актом от УК в руках, он просто убежал.....УБЕЖАЛ, ПРЕДСТАВЛЯЕТЕ? Оставили жалобу на этого горе сотрудника, ответа так и не получили. По поводу акта по промерзанию стен прошло более 45 дней, со мной никто и не собирается связываться. Просрочка идет с 03.03.2023 Звоню сам, говорят извините сроки переносят до 03.04.2023. Наступает 03.04.2023 тишина, опять звоню, говорят опять сроки переносят до 14.04.2023. Наступает 14.04.2023 опять сам звоню , говорят переносят до 26.04.2023. Ну я сегодня звоню 26.04.2023 звоню и мне говорят что-то опять пошло не так и сроки переносят уже до 25.05.2023. Что дает основание полагать, что сроки сдвигают специально, т.к. летом не будет возможности проверить качество проделанных застройщиком работ с помощью тепловизера. И как я смогу подписать акт об устранении, если нет возможности проверить качество их работы? Получается что застройщик умышлено пользуется мораторием на выплату неустойки за неисполнение гарантийных обязательств перед собственником и ему вообще плевать на сроки (т.к. в суд подавать бесполезно).А кто будет защищать права собственников которые получили мокрую и холодную квартиру, заплатив за нее десяток миллионов рублей? (обращаю внимание, что квартиру принимали летом и там уже был небольшой участок с плесенью под батареей и козырек уже пытались переделать, но неудачно и все дефекты по холоду и воде всплыли только зимой- стало холодно и весной-начал таять снег на козырьке). А по факту получили вопиющее неисполнение обязательств и абсолютно наплевательское отношение. Итог: Если вам нравится постоянно отпрашиваться с работы и ждать специалиста который к вам по итогу не приезжает в назначенный день и время (на моей практики такое было около 10 раз), если вам нравится постоянно звонить на горячую линию пика чаще чем своим близким, если вам ну вот очень хочется проверить свою нервную систему на устойчивость, если вам нравится когда вам демонстративно показывают что вы вообще никто и звать вас никак и если вы хотите превратить свою жизнь в АД-купите квартиру у ПИКа.
Никаких
Читать полностью",0
Максим,03.04.2022 12:39,"Ужасный застройщик, для которого покупатели вообще не имеют никакого значения. Просрочка по передаче квартиры в несколько месяцев - в порядке вещей. После ввода дома в эксплуатацию вообще плевать хотят на то, когда и как люди получат свои квартиры. Купили квартиру в октябре, срок передачи объекта долевого строительства был до 31.12.21. До сих пор ждём. Каждые 2 недели кормят смсками, что ведутся финальные работы, хотя на самом деле никто ничего не делает совсем (были лично в квартире несколько раз). Учитывая, что теперь и неустойку с них не получить за просрочку, советую рассмотреть любой другой вариант покупки квартиры, но не в ПИК. Качество никакое, среди менеджеров текучка бешеная, куда обращаться и жаловаться - неизвестно(
нет
Качество жилья, компетентность персонала, квалификация рабочих (строят миллион субподрядных организаций гастробайтерами разного разлива)
Читать полностью",1
Таисия,01.04.2022 16:46,Самый худший застройщик. От отделки одно название. Устранение косяков фиг дождёшься. По гарантии так же ничего не меняют. Все жк вечно в наводнениях! Управляющая так же пик-дискомфорт! Падики не моют абсолютно. Не покупайте у них жильё,1
Федор Воронин,04.02.2022 16:18,"Когда приобретали квартиру в Москве, то не очень хорошо знали районы, т.к. переехали недавно. Изначально ориентировались на новостройку, взяли жилье у ПАО ПИК-СЗ. По плану кроме двушки большой площадью с хорошим ремонтом мы получали рядом расположенные объекты инфраструктуры, парк, детские площадки и прочие удобства. Вселились же мы в проблемную квартиру с кучей недоделок, а вокруг вместо города-сада пустырь с дикими собаками, которых почему-то даже после нападения на людей не отлавливают. Во дворе нет парковок, пешеходы и автомобили передвигаются по одной узкой дороге, за детей страшно! Картина, конечно, удручающая. В квартире слышимость 100%. Видно, что стройматериалы выбирались только по критериям низкого ценника, а то, что здесь жить людям, об этом не думали. В подъездах всегда темно. Если пишешь заявку на замену лампочек или ремонт домофона, то ничего не исполняется. Живем теперь в какой-то промзоне, рядом ни школ, ни поликлинник, и думаю уже не будет. Во дворе постоянно грязь, потому что лопаются трубы и заливает подвалы и улицу. Самое главное, что никакие работы по устранению этого безобразия внутри квартир и в общих зонах не исполняются. Групповой иск от жильцов уже составляли специалисты ***, контактами которых поделились дольщики нашего же застройщика. Как только юрист взялся за работу, то и у нас зашевелилось. Улучшения мы увидели в первые дни. Обидно одно, почему только грозя судом и неустойками, можно добиться своих законных прав?
Никаких
Сплошные
Читать полностью",1
Василий Тихомиров,19.01.2022 14:58,"Как к самому крупному приобретению нашей молодой семьи к покупке квартиры решили отнестись серьезно. Выбирали сначала вторичку Москвы, но по деньгам не устраивали районы. Тогда переключились на новостройки, и нашли лучшую по всем параметрам студию в доме застройщика ПАО Группа Компаний ПИК. До заключения договора пока мы еще решали, с нами мило общались, расписывая, как нам повезет, если мы возьмем квартиру у них. Но в брошюрах действительно все было очень заманчиво: уютные квартиры, большой зеленый двор, вся инфраструктура рядом. Первый звоночек прозвенел, когда еще во время стройки мы увидели огромные болота вокруг дома и затопленный подвал. Потом узнали от знакомых дольщиков, что работы начали вестись без отведения сточных вод. Поэтому стало понятно, что даже после заселения мы будем сталкиваться с подтоплениями и дальше - плесень и прочие сопутствующие ужасы. Сдача дома несколько раз переносилась из-за неподключения к коммуникациям. В итоге мы прождали 3,5 месяца, но акт приема отказались подписать, пока не уберут недоделки. Когда уже не осталось сил бороться, заключил договор с юридической фирмой МИП, чтобы не только ускорить процесс ремонта, но и получить компенсацию за каждый день задержки сдачи дома. После решения суда застройщик зашевелился. Неустойку уже получили, работы подходят к концу. Кто еще не подавал на компенсацию, не медлите, подавайте, просто тк не дадут.
Читать полностью",1
Анна,25.12.2021 10:53,"Никому не советую связываться с ПИКом, начнём с того, что ремонт сделан «тяп-ляп» обои отклеиваются, плинтуса слетают при дуновении ветра из открытого окна, в стенах вмятины, все белые обои измазаны каким-то жёлтым клеем, под подоконниками дыры, ощущение что живешь на улице, окна все в щелях, даже стоя за 2 метра от окна, ощущается дуновение ветра, вентиляции «скулят» «воют» «пищат» когда в них поступает воздух, ванна хлипкая, вся трясётся когда даже трогаешь ее, слышимость в квартире ужасная, просто самая ужасная которая мне только встречалась, над нами прыгают дети целый день, и это ужасно громко отдаёт от стен в квартире, с квартирой сбоку от нас тоже самое, слышно абсолютно все, даже когда тихо разговаривают, первое время постоянно орала пожарная сигнализация, сейчас уже не так часто орет, розетки сделаны чуть ли не посередине стены, тоесть нормальную мебель не поставить, лифты вечно не работают, часто застревают, один раз даже падал вместе с людьми, но слава богу никто не пострадал, батареи не греют практически, в общем, перечислять можно ещё очень долго, кто-то выше писал про свой ремонт на это безобразие, мне кажется нету никакого толка тратить деньги, потому что отопление постоянно прорывает, уже много раз в нашем доме ЖК «Аннино парк» прорывало трубы с водой, и с горячей и с холодной, и всех затапливало, тоесть весь ваш ремонт в этом доме коту под хвост, сегодня утро субботы у людей началось с прорыва трубы с горячей водой, всех топит, в общем НИКОГДА НЕ СВЯЗЫВАЙТЕСЬ С ПИК ГРУППОЙ!!! Если не хотите мучаться с поганым ремонтом, хамским отношением со стороны менеджеров, да и вообще
Ни одного достоинства нету
Можно вечно перечислять
Читать полностью",0
Арсений,20.11.2021 16:37,"Всем добрый день. Отзыв будет больше о застройщике, нежели о ЖК, который на самом деле имеет очень много плюсов, главные из которых - это инфраструктура, транспортная доступность, закрытые современные дворы. Основной минус - это компания ПИК! Казалось бы, современная компания, крупная, лидер по застройке, но с огромными недочетами после продажи квартиры. А Проблемы начались уже после заселения, каждый недочет необходимо месяцами добиваться исправления, на данный момент прорыв канализационной трубы за потолком санузла!!! Мало того, что приходили несколько раз так называемые комиссии и просто смотрели, что течет канализационные воды прямо у меня по стене, так еще после того, как обмотали скотчем, типо устранили течь, заставили пройти комиссионый осмотр, на котором очередной раз помотав головой, заключили акт, который исправляться должен в течении 45 дней. Итог: разорванный потолок, труба канализационная в скотче, которая может прорвать в любой момент и 48 дней после подписания акта о устранении!!! Звонки в ПИК, а также отзывы и обращения на сайте ПИК ни к чему не приводят. Отписки о том, что должны связаться и исправить подрядчики!!! Суть в том, что нет ориентированности на клиента, им все равно. Считаю это утопичным в наше время. Не рекомендую покупать квартиры у ПИК
Читать полностью",0
Валентина,17.10.2021 17:32,"Дома не качественные, окна протекают, продувают, бекзанца срабатывает сигнализация, двери входные в квартиру фонерные, все неполадки исполняют долго. Нужно заново делать ремонт или продавать эту квартиру
Достоинства: Хорошая только планировка
Недостатков море, от бракованых деталейдонекачественной постройки дома
Читать полностью",0
Полина,18.09.2024 09:51,"Пока стройка идет с выездом на Алтуфьевское шоссе не ясно. На самом шоссе пробок нет, но на въезде (по крайней мере от соседних зданий) надо постоять. Надеюсь, к 25 году нормальную развилку у самого ЖК сделают, тогда норм будет.",5
Ксения,04.09.2024 10:21,"Выбирали жк поблизости, остановились на Зеленом парке, сейчас живем на ул. Каменка у родителей. Муж недавно на стройку ездил, говорит коробку уже возводят, темпы хорошие взяли.",5
Дима,12.08.2024 11:50,"Алтуфьевское 53 неплохой вариант на северо-востоке Москвы, вложился в пару студий под аренду. Обе вышли около 8 млн – но это с готовой отделкой, в других корпусах предчистовая с небольшой разницей в цене, учитывая стоимость материалов сейчас выгоднее с готовой взять.
Недостатки: Еще год ждать сдачи.
Читать полностью",5
Валерия,23.07.2024 12:14,"Считаю, что ПИК хорошо обустраивает дворы. У нас в Саларьево парк огромный двор и все в нем продумано. Все в газоне и дорожках, посажено много молодых деревьев, ночью работает подсветка. Моя дочь каждый день просится на площадку ""оригами"". Она оригинально сделана, не похожа на стандартные детские площадки. Там много качелей, лазалок разных, тарзанка и игры с водой. Такого разнообразия во дворах я еще не встречала.",5
Кристина,09.07.2024 16:46,"Отделка у нас в Кронштадтском 9 предчистовая, сейчас косметикой занимаемся. Специально брали в 1.4 корпусе, чтобы с 0 дизайн придумать, а не переделывать. Сейчас цены на материалы намного выше, чем ожидали, зато получим идеальный для нас ремонт) Метраж совпал с указанным в дду, приемка прошла быстро. Все удаленно, в приложении. Думали, что не справимся, на деле легко оказалось.",5
Макар,24.06.2024 16:59,"Квартиру покупал в Ясеневой 14 еще на этапе стройки. Понравилось, что дома на приличном расстоянии друг от друга стоят. Хоть соседу в окна не заглядывать как это сейчас часто бывает в новостройках. Жаль правда, что паркинг только сейчас достроили, пришлось новую сделку оформлять. Так бы все сразу в ипотеку взял",5
Таисия Валова,11.06.2024 10:52,"Измайловский лес разнообразный жк в плане внутренней инфраструктуры, не везде такое встретишь. Для детей всякие секции есть. Мы с дочкой вот записались в dream dance, во-первых от дома в 3 минутах, а во-вторых студия классная. Много направлений танцевальных, да и не только. Есть еще растяжки, бокс, вот может сына потом тоже запишу.",5
Леонид,30.05.2024 09:48,"Нам с дочкой комфортно в Просторной 7. Двор небольшой, но благоустроили его грамотно. Детских площадок хватает. Детский сад Космо Кидс в нашем доме. Мне нравится там программа воспитания и есть видеонаблюдение.",5
Кирилл,07.05.2024 09:11,"Живем в Жк западный порт. Норм расположение. Нравится, что рядом парк, есть набережная и вид на реку. Да и по транспорту неплохо, до метро 5 минут хода.",5
Ангелина,25.04.2024 09:22,"Наш комплекс и правда очень хороший. Знаю, что для пика это редкость, но в Лефортово парк особо жаловаться не на что. У нас корпус 10 этажей всего, проблем с лифтами не возникает. Соседи в большинстве своем адекватные. Да и вообще семейным здесь хорошо живется. Кто давно заехал хорошо обустроились - в садики/школы ходят рядом с домом.",5
Валерия,22.04.2024 14:14,"Очень долго не могла выбрать планировку, в итоге купила с угловым остеклением в Волоколамском 24. Такие окна у меня в гостиной зоне. Теперь это любимое место в квартире: днем много света, а вечером отличный вид на ночной город. Друзья тоже заценили, мы часто собираемся компанией именно по вечерам. В остальном совершенно обычная квартира, особо хвастать нечем.",5
Ольга,28.03.2024 10:57,"Жили в Бутово парк 2. Потом решили переехать и изначально купили квартиру от другого застройщика в Коммунарке. Купились на метраж побольше и лоджию. Но когда приехали получать ключи поняли, что это по сути тот же Бутово только в Новой Москве. Да, красиво, но район не для нас. Поэтому квартиру сразу выставили на продажу и взяли во 2НГ. Заодно переехали сильно ближе к центру, хоть и вышло дороже.",5
Алиса,20.02.2024 11:24,"Переезжаем в пиковский комплекс. Сдача вовремя у нашего корпуса была, приняли со второго раза. Все заменили по гарантии. Я еще не до конца дизайн придумала, так что обустраиваем постольку-поскольку.",5
Екатерина А,06.12.2023 12:09,"Покупали в Солнцево Парк, так как муж во Внуково работает. На работу ему удобно добираться. Корпус сдали вовремя, критичных замечаний не нашли. Уже обжились и привыкли, на территории и школа и поликлиника есть.
Достоинства: Расположение, качество (прям достойное, ожидали что хуже будет)
До сих пор пыль от осадки дома в квартире.
Читать полностью",5
Аня,01.12.2023 16:03,"В Михайловском парке есть уже введенные в эксплуатацию корпуса, поэтому мы сразу поехали посмотрели как что будет в остальных. Сразу облагораживают территорию дома, всякие беседки , площадки, газончики.",5
Женя,16.11.2023 11:59,"Купили двухкомнатную квартиру на берегу финского залива в жк Шкиперский 19. Сдача только в 25 году, поэтому по качеству дома и самой квартиры сейчас еще сложно что-то сказать, но процесс покупки прошел легко, менеджер Татьяна нам со всем помогла, к работникам вопросов по итогу не возникло совсем. Надеюсь к приемке и срокам сдачи их тоже не возникнет.",5
Михаил,13.05.2022 14:34,"Очень неприятные ощущения от работы с компанией ПИК. 1. Подверженный ошибками сайт(После заполнения некоторых форм идёт перенаправление на страницу с ошибкой, как вернуться обратно к форме не понятно) 2. Плохая работа менеджеров (у менеджера при подписании акта приема-передачи ключей от квартиры не было с собой ключей от квартиры, не говоря уже о том, что он на встречу опоздал) 3. Очень долго отвечают менеджеры, по несколько часов, дней. Исправление дефектов по квартире не уложились в сроки поставленные на это.
нет
перечислил выше
Читать полностью",1
Наталья,05.11.2021 17:50,"Получили недавно Студию на 15 этаже! ЖК Саларьево парк, м Филатов луг! Так вот мало того что черти как был уложен пол, так ещё стоял устойчивый запах канализации! Когда муж залез посмотреть откуда зловонная вонь, так как с виду все нормально, просто ох…ко! Труба канализационная разбита и на каких-то стяжках ещё при этом!",0
Алексей,05.03.2025 00:05,"Поделюсь своим мнение о Пик. Строит много и если рассматривать территориально Москву, то по ценам им конкурентов нет. Много жк в разных районах и обычно это нормальные локации, до которых удобно добираться, рядом с метро. На примере жк, где сейчас живу (Саларьево парк), до ближайшей станции метро Филатов луг минут 15-20 пешком, построена на территории вся социалка и инфраструктура. Удобные выезды на Киевское шоссе, МКАД, Ленинский проспект. Ключевой плюс пика в доступности жилья в границах старой и новой Москвы, если не брать в рассчёт вторичку, а ориентироваться только на новостройки, за счёт этого и получил такую популярноть. Конечно же из-за больших объёмов и больше жалоб, есть косяки с отделкой, УК итд. Но в целом, все решаемо.
Читать полностью",5
Роман,22.11.2024 09:05,"Что касается комплекса в целом, то выбором не ошибся. По сравнению со старой советской панелькой, в Академика Павлова точно намного лучше. Прежде всего чувствуется безопасность т.к. территория закрытая и есть видеонаблюдение. Даже можно увидеть того, кто звонит в квартиру по видеодомофону и открыть со смартфона. Подъезды светлые и просторные, несколько вместительных лифтов, везде все новое. Короче, находится приятно. В квартире тоже кажется просторно за счет того что кухня большая и есть отдельная комната. И конечно большой плюс - подземный паркинг, особенно зимой. парковкой на улице здесь часто бывают проблемы, особенно в выходные. Но это, наверное, проблема всех современных жилых комплексов.
Читать полностью",5
Зоя,13.11.2024 14:01,"Квартиру с отделкой в Амурском парке приняли с первого раза, нам повезло обойтись без замечаний. Но мы от пика и не ждали чего-то невероятного. Обычный бюджетный ремонт, материалы использовали недорогие. Думаю на лет 5 хватит, а там если что будем переделывать потихоньку. Только по социалке слабенько, один садик будет. Зато с бассейном.",5
Аня,09.09.2024 19:57,"Были в шоу руме в МП, понравилась планировка 2к квартиры, посмотрели отделку. Для себя отметили как можно удачно расставить мебель. Кроме кв посмотрели дворы и территорию. Со старыми домами вообще не сравнить, все новое и ухоженное. Нам все понравилось, по итогу поставили на бронь на двушку в корпусе 1.3. Заселение уже через полгода – наверное въедем сразу, отделка готовая, доделаем под себя все уже на месте.",5
Вера,28.08.2024 09:17,"Брали кв в Кронштадском 9 чисто из-за расположения, 3 минуты пешком до м. Водный стадион, рядом 3 парка, ТЦ Водный через дорогу. Химкинское водохранилище из окна видно. Правда, на свой ремонт придётся потратиться, всё-таки тут предчистовая отделка.",5
Андрей,02.08.2024 08:58,"Выбрал квартиру в жк 2-й Иртышский по двум причинам. Во-первых, работаю я тоже в Гольяново и добираться до работы смогу в перспективе пешком, а это минус пару часов на дорогу каждый день. Во-вторых, у меня собака и ей нужен хороший выгул, хотел видеть рядом много места для прогулок. С этим тоже все хорошо: рядом Лосиный остров и Сиреневый парк. Пешком до обоих не больше 25 минут.",5
Виолетта,17.07.2024 10:47,"Сняла недавно квартиру в ЖК Путилково. Здесь оказалось самое нормальное расположение, где в районе все уже есть. Метро, конечно, не близко, но на автобусе добраться вполне реально",5
Руслан,08.07.2024 08:43,"Из Москвы постепенно убирают все промки, и сейчас все кто писал, что около ЖК Пресненский вал промка и грязь кусают локти, потому что цены уже совсем другие. А мы давно взяли и рады. Место развитое, до метро пешком ходим",5
Егор,05.07.2024 15:27,"Брал под инвест Измайловский 11 еще в 19 году, почти в начале продаж. Многие отговаривали, на тот момент пандемия, непонятки со стройкой, с поставками материалов и все такое. Очень рад, что рискнул, квартира выросла в цене в 2 раза почти. Сейчас продаю, первый опыт инвестирования удачный, можно двигаться дальше.",5
Лилия С,10.06.2024 09:52,"Ситуация шаткая, вкладам чет я не особо доверяю. При покупке недвижимости хоть гарантия есть, что деньги сохранятся, если конечно с застроем не прогадать. Я сделала ставку на ПИК, сильнее по надежности нет. Квартиру в Руставели 14 приняла в конце 2023 года, пока с ремонтом занимаемся. Скоро уже объявление о сдаче буду размещать. С самой квартирой проблем не возникло, замечания конечно были, все внесла в акт. Исправляли хоть и долго, зато основательно.
Читать полностью",5
Анастасия Тимохина,04.06.2024 09:31,"От Жк Московский квартал есть удобный выезд, плюс рядом остановка общ. транспорта. Заценили кофейню Космос, дешевые цены и вкусная еда, и прямо в доме. Снимаем недолго, но уже привыкли)",5
Денис,24.05.2024 10:25,"Не пожалел, что взял у пика во Втором Нагатинском. Время сейчас непростое, многие встряли со стройкой, а тут активно идет. Ваще место нормальное кто бы что мне не говорил, все рядом, неподалеку школа, детский сад. Метро Коломенская и Нагатинская в 20 минутах, считай халява.",5
